material_id,formula,energy_above_hull,n_elements,formula_sta,stability_passed,stability_min_dE_eV,stability_details,best_miller,best_mismatch_pct,best_mismatch_a_pct,best_mismatch_b_pct,best_angle_diff_deg,lattice_details,formula_ads,best_coverage_ML,best_n_Li,best_E_clean_eV,best_E_ads_system_eV,best_E_ads_eV,best_ads_status,best_path,best_barrier_eV,best_neb_status,ranked_mismatch_pct,ranked_E_ads_eV,S_lattice,S_adsorption,ranked_barrier_eV,S_diffusion,score_mode,score,final_rank,final_decision
mp-1095427,HfCoP,0.0,3,HfCoP,True,,稳定: min dE = -0.033 eV/atom,"(0, 1, 1)",1.787,1.787,1.161,28.62,"film(4,3) Li(5,7)",HfCoP,0.25,3.0,-1211.2139892578125,-1217.260009765625,-0.2806000113487243,success,,,,1.787,-0.2806000113487243,0.7766,0.5479,,,pre_neb,0.6459,688.0,入围：已完成综合评分
mp-641575,Cr21(WC3)2,0.0,3,Cr21(WC3)2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",0.29,0.29,0.29,58.62,"film(2,2) Li(5,5)",Cr21(WC3)2,1.0,20.0,-2233.68994140625,-2273.01611328125,-0.2316000014543533,success,,,,0.29,-0.2316000014543533,0.9638,0.4064,,,pre_neb,0.6452,689.0,入围：已完成综合评分
mp-27768,Co(BW)3,0.0,3,Co(BW)3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",2.815,0.647,2.815,28.62,"film(2,2) Li(3,7)",Co(BW)3,0.25,4.0,-3748.8740234375,-3757.06005859375,-0.3118999898433685,success,,,,2.815,-0.3118999898433685,0.6481,0.6426,,,pre_neb,0.645,690.0,入围：已完成综合评分
mp-1193847,Hf6Al16Co7,0.0,3,Hf6Al16Co7,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",5.882,5.882,5.882,58.62,"film(1,1) Li(3,3)",Hf6Al16Co7,0.25,6.0,-1439.998046875,-1452.946044921875,-0.4234000146389007,success,,,,5.882,-0.4234000146389007,0.2648,0.9293,,,pre_neb,0.6445,691.0,入围：已完成综合评分
mp-1215479,Zr2V3Fe,0.0,3,Zr2V3Fe,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",2.397,2.397,2.118,58.65,"film(4,4) Li(7,7)",Zr2V3Fe,1.0,9.0,-615.6259765625,-633.9180297851562,-0.2978000044822693,success,,,,2.397,-0.2978000044822693,0.7004,0.5999,,,pre_neb,0.6429,692.0,入围：已完成综合评分
mp-1228421,Ba2Ni3N2,0.0,3,Ba2Ni3N2,True,,稳定: min dE = -0.006 eV/atom,"(0, 1, 1)",2.172,2.172,2.146,28.62,"film(3,2) Li(7,7)",Ba2Ni3N2,0.25,5.0,-971.739013671875,-981.8610229492188,-0.2897000014781952,success,,,,2.172,-0.2897000014781952,0.7285,0.5753,,,pre_neb,0.641,693.0,入围：已完成综合评分
mp-1563,CaSi,0.0,2,CaSi,True,,稳定: min dE = -0.050 eV/atom,"(0, 1, 0)",2.164,0.876,2.164,28.62,"film(2,3) Li(3,4)",CaSi,0.25,2.0,-195.2760009765625,-200.16700744628903,-0.7110999822616577,success,,,,2.164,-0.7110999822616577,0.7295,0.5729,,,pre_neb,0.64,694.0,入围：已完成综合评分
mp-22432,Ti4Cu2O,0.0,3,Ti4Cu2O,True,,稳定: min dE = -0.008 eV/atom,"(1, 1, 1)",1.286,1.286,1.286,58.62,"film(3,3) Li(8,8)",Ti4Cu2O,0.25,5.0,-1588.1259765625,-1598.10400390625,-0.2610000073909759,success,,,,1.286,-0.2610000073909759,0.8392,0.4897,,,pre_neb,0.6395,695.0,入围：已完成综合评分
mp-1220335,NbMoW,0.010308484545454,3,NbMoW,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",1.545,1.545,0.538,28.62,"film(2,3) Li(3,7)",NbMoW,0.25,2.0,-653.458984375,-658.3900146484375,-0.7310000061988831,success,,,,1.545,-0.7310000061988831,0.8069,0.5132,,,pre_neb,0.6391,696.0,入围：已完成综合评分
mp-722937,Zr3Zn3N,0.0,3,Zr3Zn3N,True,,稳定: min dE = -0.009 eV/atom,"(1, 1, 1)",4.34,4.34,4.34,58.62,"film(1,1) Li(3,3)",Zr3Zn3N,0.25,6.0,-1358.572021484375,-1371.1240234375,-0.3573000133037567,success,,,,4.34,-0.3573000133037567,0.4575,0.7753,,,pre_neb,0.6391,697.0,入围：已完成综合评分
mp-844,Ca3N2,0.0,2,Ca3N2,True,,稳定: min dE = -0.044 eV/atom,"(1, 0, 0)",4.385,4.385,4.385,28.62,"film(1,1) Li(4,4)",Ca3N2,0.25,9.0,-1697.5279541015625,-1716.364990234375,-0.3583000004291534,success,,,,4.385,-0.3583000004291534,0.4519,0.778,,,pre_neb,0.6383,698.0,入围：已完成综合评分
mp-1007730,HfAl3,0.026835965,2,HfAl3,True,,稳定: min dE = -0.039 eV/atom,"(1, 1, 1)",2.194,2.194,2.194,28.62,"film(3,3) Li(4,4)",HfAl3,1.0,8.0,-442.5660095214844,-458.74798583984375,-0.288100004196167,success,,,,2.194,-0.288100004196167,0.7258,0.5705,,,pre_neb,0.637,699.0,入围：已完成综合评分
mp-23193,KCl,0.0,2,KCl,True,,稳定: min dE = 0.000 eV/atom,"(1, 0, 0)",0.183,0.183,0.183,28.62,"film(2,2) Li(3,3)",KCl,1.0,7.0,-81.51200103759766,-95.20600128173828,-0.2214999943971634,success,,,,0.183,-0.2214999943971634,0.9771,0.3793,,,pre_neb,0.6355,700.0,入围：已完成综合评分
mp-31172,Ca5Ag3,0.0,2,Ca5Ag3,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 0)",0.248,0.248,0.116,28.62,"film(3,1) Li(8,5)",Ca5Ag3,0.25,7.0,-318.6220092773437,-332.3290100097656,-0.2236000001430511,success,,,,0.248,-0.2236000001430511,0.969,0.3848,,,pre_neb,0.6352,701.0,入围：已完成综合评分
mp-865604,Li5Mg,0.003280509722222,2,Li5Mg,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",0.424,0.424,0.424,1.38,"film(4,4) Li(7,7)",Li5Mg,0.25,3.0,-126.71800231933594,-132.61000061035156,-0.2295999974012375,success,,,,0.424,-0.2295999974012375,0.947,0.4009,,,pre_neb,0.635,702.0,入围：已完成综合评分
mp-1332,Si3Mo5,0.0,2,Si3Mo5,True,,稳定: min dE = -0.040 eV/atom,"(1, 1, 0)",2.924,1.432,2.924,48.4,"film(3,2) Li(5,5)",Si3Mo5,1.0,23.0,-1723.260009765625,-1770.2569580078125,-0.3086999952793121,success,,,,2.924,-0.3086999952793121,0.6345,0.6329,,,pre_neb,0.6336,703.0,入围：已完成综合评分
mp-2116,ZrMn2,0.0,2,ZrMn2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",0.819,0.819,0.187,28.62,"film(3,3) Li(5,7)",ZrMn2,0.25,2.0,-631.5040283203125,-636.489013671875,-0.7580000162124634,success,,,,0.819,-0.7580000162124634,0.8976,0.4352,,,pre_neb,0.6334,704.0,入围：已完成综合评分
mp-570466,Li2Ca,0.0,2,Li2Ca,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",2.889,2.889,2.889,58.62,"film(3,1) Li(6,2)",Li2Ca,0.25,4.0,-85.23899841308594,-93.40699768066406,-0.3073999881744385,success,,,,2.889,-0.3073999881744385,0.6389,0.629,,,pre_neb,0.6332,705.0,入围：已完成综合评分
mp-27272,Ca3PI3,0.0,3,Ca3PI3,True,,稳定: min dE = 0.000 eV/atom,"(1, 1, 0)",2.183,2.183,2.183,48.09,"film(2,2) Li(7,7)",Ca3PI3,0.25,11.0,-845.572021484375,-867.7930297851562,-0.2854000031948089,success,,,,2.183,-0.2854000031948089,0.7271,0.5623,,,pre_neb,0.633,706.0,入围：已完成综合评分
mp-2614,HfAl3,0.013081002499998,2,HfAl3,True,,稳定: min dE = -0.039 eV/atom,"(1, 1, 0)",0.275,0.275,0.275,54.31,"film(4,4) Li(7,7)",HfAl3,1.0,8.0,-440.3980102539063,-456.0570068359375,-0.2225999981164932,success,,,,0.275,-0.2225999981164932,0.9656,0.3822,,,pre_neb,0.6322,707.0,入围：已完成综合评分
mp-1472,ZrB2,0.0,2,ZrB2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",4.635,4.635,1.41,28.62,"film(8,5) Li(7,6)",ZrB2,0.25,1.0,-665.5260009765625,-667.8989868164062,-0.6377999782562256,success,,,,4.635,-0.6377999782562256,0.4206,0.7887,,,pre_neb,0.631,708.0,入围：已完成综合评分
mp-1228813,AlV3,0.042511872499998,2,AlV3,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",0.069,0.069,0.069,46.63,"film(8,8) Li(7,7)",AlV3,1.0,3.0,-246.39599609375,-252.24200439453125,-0.2140000015497207,success,,,,0.069,-0.2140000015497207,0.9914,0.3597,,,pre_neb,0.6304,709.0,入围：已完成综合评分
mp-893,ZrSi,0.000848248749999,2,ZrSi,True,,稳定: min dE = -0.000 eV/atom,"(0, 1, 1)",0.946,0.946,0.248,28.62,"film(4,3) Li(5,7)",ZrSi,0.25,3.0,-728.4010009765625,-735.8720092773438,-0.7555999755859375,success,,,,0.946,-0.7555999755859375,0.8818,0.4419,,,pre_neb,0.6304,710.0,入围：已完成综合评分
mp-1065309,ZrAl3,0.03328297,2,ZrAl3,True,,稳定: min dE = -0.025 eV/atom,"(1, 1, 0)",0.688,0.688,0.688,54.75,"film(4,4) Li(7,7)",ZrAl3,1.0,8.0,-419.4089965820313,-435.1679992675781,-0.2353000044822693,success,,,,0.688,-0.2353000044822693,0.914,0.4165,,,pre_neb,0.6297,711.0,入围：已完成综合评分
mp-865093,TiZnNi2,0.0,3,TiZnNi2,True,,稳定: min dE = -0.038 eV/atom,"(1, 0, 0)",1.072,1.072,1.072,28.62,"film(5,5) Li(7,7)",TiZnNi2,1.0,6.0,-256.77899169921875,-271.697998046875,-0.7519000172615051,success,,,,1.072,-0.7519000172615051,0.866,0.4524,,,pre_neb,0.6297,712.0,入围：已完成综合评分
mp-8282,Ti2N,0.0,2,Ti2N,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.281,0.278,1.281,16.38,"film(3,3) Li(7,5)",Ti2N,0.25,3.0,-1106.7509765625,-1114.1910400390625,-0.7455000281333923,success,,,,1.281,-0.7455000281333923,0.8399,0.4708,,,pre_neb,0.629,713.0,入围：已完成综合评分
mp-828,SiNi3,0.0,2,SiNi3,True,,稳定: min dE = -0.037 eV/atom,"(1, 1, 1)",0.236,0.236,0.236,28.62,"film(6,6) Li(7,7)",SiNi3,1.0,6.0,-474.0469970703125,-489.1419982910156,-0.7811999917030334,success,,,,0.236,-0.7811999917030334,0.9705,0.3722,,,pre_neb,0.6286,714.0,入围：已完成综合评分
mp-1077372,Zr2Cu,0.044237781666669,2,Zr2Cu,True,,稳定: min dE = -0.000 eV/atom,"(0, 1, 1)",1.659,1.659,1.615,61.64,"film(2,3) Li(7,8)",Zr2Cu,1.0,10.0,-656.6699829101562,-676.6729736328125,-0.2655999958515167,success,,,,1.659,-0.2655999958515167,0.7926,0.5032,,,pre_neb,0.6272,715.0,入围：已完成综合评分
mp-24422,CaHBr,0.0,3,CaHBr,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",3.149,3.149,2.654,3.87,"film(4,1) Li(5,3)",CaHBr,0.25,4.0,-366.4100036621094,-376.10101318359375,-0.6880999803543091,success,,,,3.149,-0.6880999803543091,0.6064,0.6426,,,pre_neb,0.6271,716.0,入围：已完成综合评分
mp-17577,Ca6MnN5,0.0,3,Ca6MnN5,True,,稳定: min dE = -0.007 eV/atom,"(1, 1, 1)",2.815,2.815,2.76,28.62,"film(4,1) Li(7,4)",Ca6MnN5,0.25,8.0,-2320.01611328125,-2336.300048828125,-0.3009000122547149,success,,,,2.815,-0.3009000122547149,0.6481,0.6093,,,pre_neb,0.6259,717.0,入围：已完成综合评分
mp-18427,Nb2Al,0.0,2,Nb2Al,True,,稳定: min dE = 0.000 eV/atom,"(1, 1, 0)",4.856,3.729,4.856,28.62,"film(3,2) Li(5,7)",Nb2Al,0.25,12.0,-2873.39404296875,-2898.610107421875,-0.3666000068187713,success,,,,4.856,-0.3666000068187713,0.393,0.8006,,,pre_neb,0.6259,718.0,入围：已完成综合评分
mp-22906,CsBr,0.0,2,CsBr,True,,稳定: min dE = 0.000 eV/atom,"(1, 1, 0)",2.743,2.743,2.743,28.62,"film(2,2) Li(3,3)",CsBr,0.25,2.0,-104.36000061035156,-109.23400115966795,-0.7027000188827515,success,,,,2.743,-0.7027000188827515,0.6571,0.5983,,,pre_neb,0.6235,719.0,入围：已完成综合评分
mp-10884,AlFeCo2,0.0,3,AlFeCo2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",0.436,0.436,0.436,1.26,"film(3,3) Li(4,4)",AlFeCo2,0.25,1.0,-427.25201416015625,-429.7640075683594,-0.7777000069618225,success,,,,0.436,-0.7777000069618225,0.9455,0.3814,,,pre_neb,0.6231,720.0,入围：已完成综合评分
mp-672689,Hf6Co16Si7,0.0,3,Hf6Co16Si7,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",0.092,0.092,0.092,58.62,"film(3,3) Li(8,8)",Hf6Co16Si7,0.25,5.0,-1799.9420166015625,-1812.572021484375,-0.7914999723434448,success,,,,0.092,-0.7914999723434448,0.9885,0.3457,,,pre_neb,0.6212,721.0,入围：已完成综合评分
mp-1193952,Zr3(Ni10B3)2,0.0,3,Zr3(Ni10B3)2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",0.726,0.726,0.726,58.62,"film(2,2) Li(5,5)",Zr3(Ni10B3)2,0.25,5.0,-1508.8470458984375,-1518.675048828125,-0.2310999929904937,success,,,,0.726,-0.2310999929904937,0.9092,0.405,,,pre_neb,0.6211,722.0,入围：已完成综合评分
mp-1079863,TiCo3,0.091436911249999,2,TiCo3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",2.0,1.85,2.0,31.38,"film(1,3) Li(3,5)",TiCo3,0.25,2.0,-1175.0140380859375,-1179.93994140625,-0.7283999919891357,success,,,,2.0,-0.7283999919891357,0.75,0.521,,,pre_neb,0.6191,723.0,入围：已完成综合评分
mp-1221498,Mo2C,0.062763929999999,2,Mo2C,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.613,1.613,1.554,1.4,"film(8,4) Li(7,7)",Mo2C,1.0,6.0,-840.9760131835938,-855.8300170898438,-0.741100013256073,success,,,,1.613,-0.741100013256073,0.7984,0.4835,,,pre_neb,0.6185,724.0,入围：已完成综合评分
mp-1039382,CaMg2,0.073645829999999,2,CaMg2,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",0.906,0.906,0.726,39.81,"film(6,1) Li(7,3)",CaMg2,0.25,3.0,-78.3759994506836,-84.28700256347656,-0.2354999929666519,success,,,,0.906,-0.2354999929666519,0.8868,0.4171,,,pre_neb,0.6184,725.0,入围：已完成综合评分
mp-1193908,V2(Co7B2)3,0.0,3,V2(Co7B2)3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.891,1.891,1.891,58.62,"film(2,2) Li(5,5)",V2(Co7B2)3,0.25,4.0,-1673.2030029296875,-1683.071044921875,-0.7325000166893005,success,,,,1.891,-0.7325000166893005,0.7636,0.5088,,,pre_neb,0.618,726.0,入围：已完成综合评分
mp-7080,Li5(NiN)3,0.0,3,Li5(NiN)3,True,,稳定: min dE = -0.021 eV/atom,"(1, 1, 0)",6.494,3.196,6.494,28.62,"film(5,3) Li(6,6)",Li5(NiN)3,0.25,2.0,-889.5130004882812,-893.8419799804688,-0.429500013589859,success,,,,6.494,-0.429500013589859,0.1883,0.9398,,,pre_neb,0.6177,727.0,入围：已完成综合评分
mp-2027,HfCo,0.0,2,HfCo,True,,稳定: min dE = 0.000 eV/atom,"(1, 1, 1)",5.39,5.39,5.39,28.62,"film(7,1) Li(7,1)",HfCo,1.0,5.0,-413.656005859375,-425.4280090332031,-0.6195999979972839,success,,,,5.39,-0.6195999979972839,0.3263,0.8363,,,pre_neb,0.6177,728.0,入围：已完成综合评分
mp-27731,HfH2,0.0,2,HfH2,True,,稳定: min dE = -0.038 eV/atom,"(0, 0, 1)",1.324,1.324,1.324,28.62,"film(7,7) Li(8,8)",HfH2,1.0,3.0,-284.5920104980469,-290.5409851074219,-0.2483000010251999,success,,,,1.324,-0.2483000010251999,0.8345,0.453,,,pre_neb,0.6165,729.0,入围：已完成综合评分
mp-8926,Li3BN2,0.004483982083333,3,Li3BN2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",3.019,3.019,0.426,13.28,"film(5,3) Li(8,7)",Li3BN2,0.25,3.0,-1089.092041015625,-1095.198974609375,-0.3012000024318695,success,,,,3.019,-0.3012000024318695,0.6226,0.6102,,,pre_neb,0.6155,730.0,入围：已完成综合评分
mp-865875,Li3Ag,0.0,2,Li3Ag,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",0.784,0.784,0.784,1.26,"film(2,2) Li(3,3)",Li3Ag,0.25,1.0,-105.24500274658205,-107.20800018310548,-0.2293000072240829,success,,,,0.784,-0.2293000072240829,0.902,0.4001,,,pre_neb,0.6152,731.0,入围：已完成综合评分
mp-1524274,KI,0.020391854999999,2,KI,True,,稳定: min dE = 0.000 eV/atom,"(0, 0, 1)",0.95,0.95,0.95,58.08,"film(3,3) Li(5,5)",KI,0.25,5.0,-187.44900512695312,-197.2969970703125,-0.2348999977111816,success,,,,0.95,-0.2348999977111816,0.8812,0.4154,,,pre_neb,0.6151,732.0,入围：已完成综合评分
mp-1192960,Zr6Fe16Si7,0.0,3,Zr6Fe16Si7,True,,稳定: min dE = 0.000 eV/atom,"(1, 1, 1)",1.324,1.324,1.324,58.62,"film(3,3) Li(8,8)",Zr6Fe16Si7,0.25,5.0,-1875.553955078125,-1887.991943359375,-0.753000020980835,success,,,,1.324,-0.753000020980835,0.8345,0.4493,,,pre_neb,0.6144,733.0,入围：已完成综合评分
mp-1029659,Ca3FeN3,0.0,3,Ca3FeN3,True,,稳定: min dE = -0.042 eV/atom,"(1, 0, 1)",2.797,2.797,2.797,1.38,"film(3,3) Li(7,7)",Ca3FeN3,0.25,5.0,-1082.261962890625,-1094.468017578125,-0.70660001039505,success,,,,2.797,-0.70660001039505,0.6504,0.5865,,,pre_neb,0.6139,734.0,入围：已完成综合评分
mp-976244,LiMg,0.006081540833333,2,LiMg,True,,稳定: min dE = -0.004 eV/atom,"(1, 0, 1)",1.092,0.535,1.092,28.62,"film(6,2) Li(7,7)",LiMg,0.25,2.0,-164.76699829101562,-168.71400451660156,-0.2388000041246414,success,,,,1.092,-0.2388000041246414,0.8635,0.4262,,,pre_neb,0.6136,735.0,入围：已完成综合评分
mp-867330,Al2FeNi,0.024408005,3,Al2FeNi,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.32,1.32,1.32,1.26,"film(3,3) Li(4,4)",Al2FeNi,1.0,5.0,-366.4469909667969,-378.8880004882813,-0.753600001335144,success,,,,1.32,-0.753600001335144,0.835,0.4476,,,pre_neb,0.6136,736.0,入围：已完成综合评分
mp-3909,ZrAlCo2,0.0,3,ZrAlCo2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.909,1.909,1.909,1.26,"film(5,5) Li(7,7)",ZrAlCo2,0.25,1.0,-327.3110046386719,-329.7799987792969,-0.7347000241279602,success,,,,1.909,-0.7347000241279602,0.7614,0.5023,,,pre_neb,0.6133,737.0,入围：已完成综合评分
mp-865805,TaZnCo2,0.0,3,TaZnCo2,True,,稳定: min dE = -0.047 eV/atom,"(1, 0, 0)",0.288,0.288,0.288,28.62,"film(5,5) Li(7,7)",TaZnCo2,1.0,6.0,-322.47900390625,-337.62799072265625,-0.7901999950408936,success,,,,0.288,-0.7901999950408936,0.964,0.349,,,pre_neb,0.6126,738.0,入围：已完成综合评分
mp-570166,Zr6Si7Ni16,0.0,3,Zr6Si7Ni16,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.392,1.392,1.392,58.62,"film(3,3) Li(8,8)",Zr6Si7Ni16,1.0,23.0,-1582.4659423828125,-1628.0489501953125,-0.24719999730587,success,,,,1.392,-0.24719999730587,0.826,0.4498,,,pre_neb,0.6111,739.0,入围：已完成综合评分
mp-542728,Co21(B3Mo)2,0.030098912758621,3,Co21(B3Mo)2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.576,1.576,1.576,58.62,"film(2,2) Li(5,5)",Co21(B3Mo)2,0.25,4.0,-1689.9599609375,-1699.886962890625,-0.7470999956130981,success,,,,1.576,-0.7470999956130981,0.803,0.4662,,,pre_neb,0.6105,740.0,入围：已完成综合评分
mp-24161,TiH2,0.004339413333332,2,TiH2,True,,稳定: min dE = -0.035 eV/atom,"(1, 1, 1)",3.932,3.932,3.932,58.62,"film(3,1) Li(3,1)",TiH2,1.0,3.0,-252.4239959716797,-258.6059875488281,-0.3262999951839447,success,,,,3.932,-0.3262999951839447,0.5085,0.6858,,,pre_neb,0.6098,741.0,入围：已完成综合评分
mp-1215723,Zr(AlFe)6,0.0,3,Zr(AlFe)6,True,,稳定: min dE = -0.000 eV/atom,"(0, 1, 0)",5.452,1.601,5.452,28.62,"film(3,1) Li(5,3)",Zr(AlFe)6,0.25,3.0,-1013.43701171875,-1020.5139770507812,-0.6244999766349792,success,,,,5.452,-0.6244999766349792,0.3185,0.8239,,,pre_neb,0.6073,742.0,入围：已完成综合评分
mp-1094600,LiMg2,0.027992521666666,2,LiMg2,True,,稳定: min dE = -0.017 eV/atom,"(1, 1, 1)",1.81,1.81,0.505,35.92,"film(1,3) Li(2,8)",LiMg2,0.25,2.0,-79.33999633789062,-83.3239974975586,-0.2576000094413757,success,,,,1.81,-0.2576000094413757,0.7737,0.4798,,,pre_neb,0.6058,743.0,入围：已完成综合评分
mp-554098,Ti6O,0.0,2,Ti6O,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",2.321,2.321,2.321,58.62,"film(4,4) Li(7,7)",Ti6O,1.0,11.0,-910.2630004882812,-932.3510131835938,-0.2732999920845032,success,,,,2.321,-0.2732999920845032,0.7099,0.526,,,pre_neb,0.6048,744.0,入围：已完成综合评分
mp-746,Sr5Si3,0.000118289999999,2,Sr5Si3,True,,稳定: min dE = -0.016 eV/atom,"(0, 0, 1)",0.807,0.807,0.807,28.62,"film(3,3) Li(8,8)",Sr5Si3,1.0,26.0,-428.1799926757813,-479.06201171875,-0.2223999947309494,success,,,,0.807,-0.2223999947309494,0.8991,0.3816,,,pre_neb,0.6034,745.0,入围：已完成综合评分
mp-10057,VCoB3,0.0,3,VCoB3,True,,稳定: min dE = -0.000 eV/atom,"(0, 1, 0)",0.67,0.363,0.67,28.62,"film(1,3) Li(1,3)",VCoB3,0.25,3.0,-1224.7750244140625,-1232.3270263671875,-0.7825999855995178,success,,,,0.67,-0.7825999855995178,0.9162,0.3685,,,pre_neb,0.6033,746.0,入围：已完成综合评分
mp-1193200,Zr6Al7Cu16,0.0,3,Zr6Al7Cu16,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",5.492,5.492,5.492,58.62,"film(3,3) Li(8,8)",Zr6Al7Cu16,0.25,6.0,-1181.4630126953125,-1195.6280517578125,-0.6261000037193298,success,,,,5.492,-0.6261000037193298,0.3135,0.8197,,,pre_neb,0.6028,747.0,入围：已完成综合评分
mp-1188018,Zr3Al,0.010311600000001,2,Zr3Al,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",2.705,1.666,2.705,28.62,"film(3,4) Li(5,7)",Zr3Al,0.25,3.0,-933.4810180664062,-940.833984375,-0.7164000272750854,success,,,,2.705,-0.7164000272750854,0.6619,0.5569,,,pre_neb,0.6019,748.0,入围：已完成综合评分
mp-1018099,Ba2NCl,0.0,3,Ba2NCl,True,,稳定: min dE = -0.015 eV/atom,"(0, 0, 1)",0.667,0.667,0.667,58.62,"film(5,5) Li(7,7)",Ba2NCl,1.0,7.0,-158.41700744628906,-172.07200622558594,-0.2161000072956085,success,,,,0.667,-0.2161000072956085,0.9166,0.3651,,,pre_neb,0.6015,749.0,入围：已完成综合评分
mp-1224283,HfTaB4,0.0,3,HfTaB4,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",3.027,3.027,2.589,6.89,"film(8,2) Li(7,5)",HfTaB4,1.0,9.0,-1462.136962890625,-1480.386962890625,-0.2930999994277954,success,,,,3.027,-0.2930999994277954,0.6216,0.5856,,,pre_neb,0.601,750.0,入围：已完成综合评分
mp-4212,Nb3Co4B7,0.0,3,Nb3Co4B7,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",2.057,2.057,0.481,28.62,"film(1,1) Li(6,3)",Nb3Co4B7,1.0,14.0,-3537.291015625,-3565.2470703125,-0.2621999979019165,success,,,,2.057,-0.2621999979019165,0.7429,0.4932,,,pre_neb,0.6002,751.0,入围：已完成综合评分
mp-1029498,Li6CrN4,0.0,3,Li6CrN4,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",7.319,1.944,7.319,16.38,"film(1,3) Li(3,7)",Li6CrN4,0.25,5.0,-1455.4820556640625,-1466.487060546875,-0.4663000106811523,success,,,,7.319,-0.4663000106811523,0.0851,0.9859,,,pre_neb,0.5999,752.0,入围：已完成综合评分
mp-1786,Ti3Au,0.0,2,Ti3Au,True,,稳定: min dE = -0.034 eV/atom,"(1, 1, 1)",2.294,2.294,2.294,28.62,"film(3,3) Li(5,5)",Ti3Au,1.0,13.0,-868.60302734375,-894.656005859375,-0.2694999873638153,success,,,,2.294,-0.2694999873638153,0.7132,0.5147,,,pre_neb,0.5998,753.0,入围：已完成综合评分
mp-22489,HfCuSi,0.0,3,HfCuSi,True,,稳定: min dE = -0.005 eV/atom,"(0, 1, 1)",3.357,2.619,3.357,28.62,"film(3,2) Li(4,5)",HfCuSi,1.0,14.0,-988.9569702148438,-1017.4739990234376,-0.3023000061511993,success,,,,3.357,-0.3023000061511993,0.5804,0.6135,,,pre_neb,0.5993,754.0,入围：已完成综合评分
mp-1189328,TiNi,0.02236521611111,2,TiNi,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",2.478,2.478,2.463,58.6,"film(2,2) Li(5,5)",TiNi,0.25,5.0,-2011.708984375,-2024.008056640625,-0.7250999808311462,success,,,,2.478,-0.7250999808311462,0.6902,0.5308,,,pre_neb,0.5991,755.0,入围：已完成综合评分
mp-1120739,CaCl2,0.042185430833333,2,CaCl2,True,,稳定: min dE = -0.027 eV/atom,"(1, 0, 0)",0.705,0.705,0.705,28.62,"film(5,5) Li(8,8)",CaCl2,1.0,8.0,-153.34500122070312,-168.947998046875,-0.2157000005245208,success,,,,0.705,-0.2157000005245208,0.9119,0.3641,,,pre_neb,0.5989,756.0,入围：已完成综合评分
mp-1079399,V3Fe,0.0,2,V3Fe,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",2.91,2.91,2.91,28.62,"film(2,2) Li(3,3)",V3Fe,0.25,2.0,-1125.625,-1130.5179443359375,-0.711899995803833,success,,,,2.91,-0.711899995803833,0.6362,0.5705,,,pre_neb,0.5987,757.0,入围：已完成综合评分
mp-15642,SrMgSi,0.0,3,SrMgSi,True,,稳定: min dE = -0.018 eV/atom,"(0, 0, 1)",2.334,2.275,2.334,28.62,"film(2,3) Li(3,8)",SrMgSi,1.0,17.0,-302.3399963378906,-336.4169921875,-0.2698999941349029,success,,,,2.334,-0.2698999941349029,0.7083,0.5159,,,pre_neb,0.5983,758.0,入围：已完成综合评分
