material_id,formula,coverage_ML,n_Li,E_clean_eV,E_ads_system_eV,E_ads_eV,status
mp-2766627,TiFeSi,0.25,4,-1669.282958984375,-1677.2449951171875,-0.2558999955654144,success
mp-2766627,TiFeSi,1.0,16,-1669.282958984375,-1682.958984375,0.8798999786376953,success
mp-2772,ZrAl2,0.25,3,-544.8939819335938,-552.6090087890625,-0.8371000289916992,success
mp-2772,ZrAl2,1.0,12,-544.8939819335938,-571.8699951171875,-0.5134000182151794,success
mp-27731,HfH2,0.25,1,-284.5920104980469,-286.4140014648437,-0.0876000002026557,success
mp-27731,HfH2,1.0,3,-284.5920104980469,-290.5409851074219,-0.2483000010251999,success
mp-27768,Co(BW)3,0.25,4,-3748.8740234375,-3757.06005859375,-0.3118999898433685,success
mp-27768,Co(BW)3,1.0,16,-3748.8740234375,-3707.949951171875,4.292399883270264,success
mp-2786,Ca5Zn3,0.25,7,-445.1530151367188,-458.2000122070313,-0.1291999965906143,success
mp-2786,Ca5Zn3,1.0,29,-445.1530151367188,-494.1119995117188,0.046399999409914,success
mp-27869,Ba2PCl,0.25,2,-208.10699462890625,-214.6269989013672,-1.5250999927520752,success
mp-27869,Ba2PCl,1.0,8,-208.10699462890625,-228.8730010986328,-0.8611000180244446,success
mp-27898,Zr3AlN,0.25,6,-1323.801025390625,-1337.824951171875,-0.6028000116348267,success
mp-27898,Zr3AlN,1.0,26,-1323.801025390625,-1341.0400390625,1.0715999603271484,success
mp-27919,Ti8C5,0.25,3,-1405.925048828125,-1413.720947265625,-0.8640999794006348,success
mp-27919,Ti8C5,1.0,13,-1405.925048828125,-1434.219970703125,-0.4419000148773193,success
mp-2795,ZrC,0.25,1,-292.3099975585937,-293.7149963378906,0.3294999897480011,success
mp-2795,ZrC,1.0,3,-292.3099975585937,-297.4809875488281,0.0109999999403953,success
mp-2795318,RbCaCl3,0.25,3,-247.7610015869141,-254.89700317382807,-0.64410001039505,success
mp-2795318,RbCaCl3,1.0,14,-247.7610015869141,-270.5599975585937,0.1061000004410743,success
mp-28049,BaBrCl,0.25,5,-204.1779937744141,-215.11700439453125,-0.4530999958515167,success
mp-28049,BaBrCl,1.0,20,-204.1779937744141,-235.8300018310547,0.1519999951124191,success
mp-28160,Ca3C3Cl2,0.25,9,-1444.0489501953125,-1458.553955078125,0.1230000033974647,success
mp-28160,Ca3C3Cl2,1.0,39,-1444.0489501953125,-1499.6009521484375,0.3102000057697296,success
mp-28170,Ca5Ni15B4,0.25,2,-1037.1419677734375,-1042.6529541015625,-1.0205999612808228,success
mp-28170,Ca5Ni15B4,1.0,11,-1037.1419677734375,-1048.550048828125,0.6976000070571899,success
mp-2828,HfN,0.25,1,-342.197998046875,-343.8099975585937,0.1228000000119209,success
mp-2828,HfN,1.0,3,-342.197998046875,-347.7860107421875,-0.1281999945640564,success
mp-284,AlCo,0.25,1,-324.40899658203125,-326.7149963378906,-0.5720000267028809,success
mp-284,AlCo,1.0,4,-324.40899658203125,-333.3919982910156,-0.5110999941825867,success
mp-28553,Ca2IN,0.25,1,-138.98599243164062,-143.30299377441406,-2.5815999507904053,success
mp-28553,Ca2IN,1.0,6,-138.98599243164062,-160.7010040283203,-1.884400010108948,success
mp-2856,Mn4Al11,0.25,3,-639.3140258789062,-646.6790161132812,-0.720300018787384,success
mp-2856,Mn4Al11,1.0,12,-639.3140258789062,-666.073974609375,-0.4952999949455261,success
mp-28645,CaNiN,0.25,3,-711.0999755859375,-721.0759887695312,-1.590999960899353,success
mp-28645,CaNiN,1.0,12,-711.0999755859375,-740.1060180664062,-0.6826000213623047,success
mp-28731,V6C5,0.25,2,-1227.3160400390625,-1235.1190185546875,-2.1665000915527344,success
mp-28731,V6C5,1.0,11,-1227.3160400390625,-1265.97900390625,-1.7800999879837036,success
mp-28742,Ca4Ni3C5,0.25,6,-861.7890014648438,-874.2639770507812,-0.3445000052452087,success
mp-28742,Ca4Ni3C5,1.0,25,-861.7890014648438,-906.2999877929688,-0.0458000004291534,success
mp-28861,CsC8,0.25,2,-901.02197265625,-905.2210083007812,-0.3650999963283539,success
mp-28861,CsC8,1.0,10,-901.02197265625,-919.5989990234376,-0.123099997639656,success
mp-28898,BaCN2,0.25,6,-1513.22900390625,-1522.031982421875,0.2675000131130218,success
mp-28898,BaCN2,1.0,27,-1513.22900390625,-1554.8370361328125,0.1935999989509582,success
mp-28930,KC8,0.25,6,-1741.010009765625,-1754.1590576171875,-0.4569000005722046,success
mp-28930,KC8,1.0,24,-1741.010009765625,-1727.0040283203125,2.31820011138916,success
mp-28989,Li10BrN3,0.25,5,-852.9039916992188,-862.2739868164062,-0.1391000002622604,success
mp-28989,Li10BrN3,1.0,23,-852.9039916992188,-890.1749877929688,0.1142000034451484,success
mp-2898987,CsCaI3,0.25,4,-193.18899536132807,-197.9409942626953,0.5468000173568726,success
mp-2898987,CsCaI3,1.0,19,-193.18899536132807,-221.6479949951172,0.2368000000715255,success
mp-29025,Li5Br2N,0.25,4,-464.56201171875,-476.3890075683594,-1.222000002861023,success
mp-29025,Li5Br2N,1.0,17,-464.56201171875,-496.7219848632813,-0.1571000069379806,success
mp-29149,Li4NCl,0.25,1,-370.7909851074219,-374.0989990234375,-1.573199987411499,success
mp-29149,Li4NCl,1.0,5,-370.7909851074219,-385.0329895019531,-1.113700032234192,success
mp-29152,Zr2CoP,0.25,4,-1026.947998046875,-1038.2509765625,-1.091099977493286,success
mp-29152,Zr2CoP,1.0,18,-1026.947998046875,-1043.1429443359375,0.8349000215530396,success
mp-29153,Zr2NiP,0.25,4,-1003.35400390625,-1014.4030151367188,-1.027500033378601,success
mp-29153,Zr2NiP,1.0,18,-1003.35400390625,-1040.7010498046875,-0.3402000069618225,success
mp-29154,Hf2CoP,0.25,4,-1129.0030517578125,-1140.1209716796875,-1.0449999570846558,success
mp-29154,Hf2CoP,1.0,17,-1129.0030517578125,-1166.60400390625,-0.4772000014781952,success
mp-29241,Ca3SnO,0.25,2,-360.66400146484375,-364.010009765625,0.0617999993264675,success
mp-29241,Ca3SnO,1.0,11,-360.66400146484375,-379.739990234375,0.0003999999898951,success
mp-29243,Ba3SnO,0.25,3,-342.9140014648437,-348.2099914550781,-0.0307000000029802,success
mp-29243,Ba3SnO,1.0,15,-342.9140014648437,-366.7430114746094,0.1459999978542328,success
mp-29342,Ca3PCl3,0.25,4,-497.5740051269531,-513.3619995117188,-2.212399959564209,success
mp-29342,Ca3PCl3,1.0,16,-497.5740051269531,-539.27197265625,-0.8715000152587891,success
mp-29596,Ca3AlN3,0.25,5,-1348.842041015625,-1361.363037109375,-0.769599974155426,success
mp-29596,Ca3AlN3,1.0,21,-1348.842041015625,-1391.571044921875,-0.3000999987125397,success
mp-29720,Li21Si5,0.25,15,-1123.510986328125,-1153.4410400390625,-0.260699987411499,success
mp-29720,Li21Si5,1.0,60,-1123.510986328125,-1213.2020263671875,0.2398000061511993,success
mp-29754,SrLiN,0.25,3,-421.7229919433594,-429.4159851074219,-0.8295999765396118,success
mp-29754,SrLiN,1.0,13,-421.7229919433594,-446.0069885253906,-0.1333999931812286,success
mp-29820,Ca3(AlN2)2,0.25,7,-1812.654052734375,-1827.33203125,-0.3623000085353851,success
mp-29820,Ca3(AlN2)2,1.0,31,-1812.654052734375,-1869.1669921875,-0.0883999988436698,success
mp-29909,Ba4I6O,0.25,13,-725.1179809570312,-749.6119995117188,-0.1494999974966049,success
mp-29909,Ba4I6O,1.0,52,-725.1179809570312,-787.4749755859375,0.5354999899864197,success
