material_id,miller,mismatch_pct,mismatch_a_pct,mismatch_b_pct,angle_diff_deg,details
mp-1217052,"(1, 0, 1)",6.343,5.813,6.343,28.62,"film(6,2) Li(7,7)"
mp-1217052,"(1, 0, 1)",6.343,5.813,6.343,28.62,"film(6,2) Li(7,7)"
mp-1217052,"(1, 0, 0)",3.851,3.851,3.263,28.62,"film(7,2) Li(8,5)"
mp-1217052,"(1, 0, 0)",3.851,3.851,3.263,28.62,"film(7,2) Li(8,5)"
mp-1217052,"(1, 0, 0)",3.851,3.851,3.263,28.62,"film(7,2) Li(8,5)"
mp-1217052,"(0, 1, 1)",6.338,6.338,3.269,29.24,"film(2,2) Li(7,5)"
mp-1217052,"(0, 1, 1)",6.338,6.338,3.269,29.24,"film(2,2) Li(7,5)"
mp-1217052,"(0, 1, 0)",6.338,6.338,3.269,29.24,"film(2,2) Li(7,5)"
mp-1217052,"(0, 0, 1)",3.851,3.851,3.718,47.15,"film(7,3) Li(8,5)"
mp-1217052,"(0, 0, 1)",3.851,3.851,3.718,47.15,"film(7,3) Li(8,5)"
mp-1217052,"(0, 0, 1)",3.851,3.851,3.718,47.15,"film(7,3) Li(8,5)"
mp-1217052,"(0, 0, 1)",3.851,3.851,3.718,47.15,"film(7,3) Li(8,5)"
mp-11750,"(1, 1, 1)",2.817,1.81,2.817,31.38,"film(1,3) Li(4,7)"
mp-11750,"(1, 1, 1)",2.817,1.81,2.817,31.38,"film(1,3) Li(4,7)"
mp-11750,"(1, 1, 1)",2.817,1.81,2.817,31.38,"film(1,3) Li(4,7)"
mp-11750,"(1, 1, 1)",2.817,1.81,2.817,31.38,"film(1,3) Li(4,7)"
mp-11750,"(1, 1, 1)",2.817,1.81,2.817,31.38,"film(1,3) Li(4,7)"
mp-11750,"(1, 1, 0)",3.586,3.586,1.81,28.62,"film(7,1) Li(8,2)"
mp-11750,"(1, 1, 0)",3.586,3.586,1.81,28.62,"film(7,1) Li(8,2)"
mp-11750,"(1, 1, 0)",3.586,3.586,1.81,28.62,"film(7,1) Li(8,2)"
mp-11750,"(1, 1, 0)",3.586,3.586,1.81,28.62,"film(7,1) Li(8,2)"
mp-11750,"(1, 1, 0)",3.586,3.586,1.81,28.62,"film(7,1) Li(8,2)"
mp-11750,"(1, 0, 1)",2.817,2.817,2.817,1.38,"film(3,3) Li(7,7)"
mp-11750,"(1, 0, 1)",2.817,2.817,2.817,1.38,"film(3,3) Li(7,7)"
mp-11750,"(1, 0, 1)",2.817,2.817,2.817,1.38,"film(3,3) Li(7,7)"
mp-11750,"(1, 0, 1)",2.817,2.817,2.817,1.38,"film(3,3) Li(7,7)"
mp-11750,"(1, 0, 0)",3.586,1.81,3.586,28.62,"film(1,7) Li(2,8)"
mp-11750,"(1, 0, 0)",3.586,1.81,3.586,28.62,"film(1,7) Li(2,8)"
mp-11750,"(1, 0, 0)",3.586,1.81,3.586,28.62,"film(1,7) Li(2,8)"
mp-11750,"(1, 0, 0)",3.586,1.81,3.586,28.62,"film(1,7) Li(2,8)"
mp-11750,"(0, 0, 1)",2.817,2.817,2.817,58.62,"film(3,3) Li(7,7)"
mp-3337,"(1, 1, 1)",1.251,1.251,1.251,58.62,"film(3,3) Li(8,8)"
mp-3337,"(1, 1, 1)",1.251,1.251,1.251,58.62,"film(3,3) Li(8,8)"
mp-3337,"(1, 1, 1)",1.251,1.251,1.251,58.62,"film(3,3) Li(8,8)"
mp-3337,"(1, 1, 1)",1.251,1.251,1.251,58.62,"film(3,3) Li(8,8)"
mp-3337,"(1, 1, 1)",1.251,1.251,1.251,58.62,"film(3,3) Li(8,8)"
mp-3337,"(1, 1, 0)",6.402,5.332,6.402,28.62,"film(2,2) Li(5,7)"
mp-3337,"(1, 1, 0)",6.402,5.332,6.402,28.62,"film(2,2) Li(5,7)"
mp-3337,"(1, 1, 0)",6.402,5.332,6.402,28.62,"film(2,2) Li(5,7)"
mp-3337,"(1, 1, 0)",6.402,5.332,6.402,28.62,"film(2,2) Li(5,7)"
mp-3337,"(1, 0, 0)",1.251,1.251,1.251,28.62,"film(3,3) Li(8,8)"
mp-3337,"(1, 0, 0)",1.251,1.251,1.251,28.62,"film(3,3) Li(8,8)"
mp-3337,"(1, 0, 0)",1.251,1.251,1.251,28.62,"film(3,3) Li(8,8)"
mp-3337,"(1, 0, 0)",1.251,1.251,1.251,28.62,"film(3,3) Li(8,8)"
mp-1191079,"(1, 1, 1)",7.034,0.416,7.034,18.47,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 1)",7.034,0.416,7.034,18.47,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 1)",7.034,0.416,7.034,18.47,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 1)",7.034,0.416,7.034,18.47,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 1)",7.034,0.416,7.034,18.47,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 0)",9.017,0.029,9.017,43.03,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 0)",9.017,0.029,9.017,43.03,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 0)",9.017,0.029,9.017,43.03,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 0)",9.017,0.029,9.017,43.03,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 0)",9.017,0.029,9.017,43.03,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, 0)",9.017,0.029,9.017,43.03,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, -1)",9.088,0.029,9.088,42.85,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, -1)",9.088,0.029,9.088,42.85,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, -1)",9.088,0.029,9.088,42.85,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, -1)",9.088,0.029,9.088,42.85,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, -1)",9.088,0.029,9.088,42.85,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, -1)",9.088,0.029,9.088,42.85,"film(2,1) Li(5,5)"
mp-1191079,"(1, 1, -1)",9.088,0.029,9.088,42.85,"film(2,1) Li(5,5)"
mp-1191079,"(1, 0, 1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, 1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, 1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, 1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, 1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, 1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, 1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, 0)",10.152,9.417,10.152,28.62,"film(4,1) Li(5,4)"
mp-1191079,"(1, 0, 0)",10.152,9.417,10.152,28.62,"film(4,1) Li(5,4)"
mp-1191079,"(1, 0, 0)",10.152,9.417,10.152,28.62,"film(4,1) Li(5,4)"
mp-1191079,"(1, 0, 0)",10.152,9.417,10.152,28.62,"film(4,1) Li(5,4)"
mp-1191079,"(1, 0, 0)",10.152,9.417,10.152,28.62,"film(4,1) Li(5,4)"
mp-1191079,"(1, 0, 0)",10.152,9.417,10.152,28.62,"film(4,1) Li(5,4)"
mp-1191079,"(1, 0, 0)",10.152,9.417,10.152,28.62,"film(4,1) Li(5,4)"
mp-1191079,"(1, 0, 0)",10.152,9.417,10.152,28.62,"film(4,1) Li(5,4)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(1, 0, -1)",5.838,5.642,5.838,28.62,"film(5,1) Li(6,5)"
mp-1191079,"(0, 1, 1)",8.873,2.626,8.873,43.38,"film(1,1) Li(5,5)"
mp-1191079,"(0, 1, 1)",8.873,2.626,8.873,43.38,"film(1,1) Li(5,5)"
mp-1191079,"(0, 1, 1)",8.873,2.626,8.873,43.38,"film(1,1) Li(5,5)"
mp-1191079,"(0, 1, 1)",8.873,2.626,8.873,43.38,"film(1,1) Li(5,5)"
mp-1191079,"(0, 1, 0)",8.873,2.626,8.873,43.38,"film(1,1) Li(5,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1191079,"(0, 0, 1)",0.925,0.925,0.035,41.71,"film(7,2) Li(8,5)"
mp-1217090,"(1, 1, 1)",142.906,10.814,142.906,25.99,"film(1,1) Li(1,8)"
mp-1217090,"(1, 1, 0)",7.172,7.023,7.172,33.87,"film(3,1) Li(5,7)"
mp-1217090,"(1, 0, 1)",7.27,2.983,7.27,33.17,"film(1,1) Li(1,7)"
mp-1217090,"(1, 0, 1)",7.27,2.983,7.27,33.17,"film(1,1) Li(1,7)"
mp-1217090,"(1, 0, 1)",7.27,2.983,7.27,33.17,"film(1,1) Li(1,7)"
mp-1217090,"(1, 0, 1)",7.27,2.983,7.27,33.17,"film(1,1) Li(1,7)"
mp-1217090,"(1, 0, 1)",7.27,2.983,7.27,33.17,"film(1,1) Li(1,7)"
mp-1217090,"(1, 0, 1)",7.27,2.983,7.27,33.17,"film(1,1) Li(1,7)"
mp-1217090,"(1, 0, 1)",7.27,2.983,7.27,33.17,"film(1,1) Li(1,7)"
mp-1217090,"(1, 0, 0)",142.65,10.814,142.65,28.62,"film(1,1) Li(1,8)"
mp-1217090,"(1, 0, -1)",142.65,10.814,142.65,28.62,"film(1,1) Li(1,8)"
mp-1217090,"(1, 0, -1)",142.65,10.814,142.65,28.62,"film(1,1) Li(1,8)"
mp-1217090,"(1, 0, -1)",142.65,10.814,142.65,28.62,"film(1,1) Li(1,8)"
mp-1217090,"(0, 0, 1)",2.983,2.983,2.983,58.62,"film(3,1) Li(3,1)"
mp-1217090,"(0, 0, 1)",2.983,2.983,2.983,58.62,"film(3,1) Li(3,1)"
mp-1217090,"(0, 0, 1)",2.983,2.983,2.983,58.62,"film(3,1) Li(3,1)"
mp-1217090,"(0, 0, 1)",2.983,2.983,2.983,58.62,"film(3,1) Li(3,1)"
mp-1217090,"(0, 0, 1)",2.983,2.983,2.983,58.62,"film(3,1) Li(3,1)"
mp-1217090,"(0, 0, 1)",2.983,2.983,2.983,58.62,"film(3,1) Li(3,1)"
mp-1217090,"(0, 0, 1)",2.983,2.983,2.983,58.62,"film(3,1) Li(3,1)"
mp-27919,"(1, 1, 1)",1.104,1.081,1.104,28.62,"film(4,1) Li(7,5)"
mp-27919,"(1, 1, 1)",1.104,1.081,1.104,28.62,"film(4,1) Li(7,5)"
mp-27919,"(1, 1, 0)",4.086,1.335,4.086,29.25,"film(1,1) Li(2,3)"
mp-27919,"(1, 0, 1)",1.332,1.087,1.332,58.21,"film(1,3) Li(2,6)"
mp-27919,"(1, 0, 1)",1.332,1.087,1.332,58.21,"film(1,3) Li(2,6)"
mp-27919,"(1, 0, 0)",1.104,1.081,1.104,28.62,"film(4,1) Li(7,5)"
mp-27919,"(1, 0, -1)",1.104,1.081,1.104,28.62,"film(4,1) Li(7,5)"
mp-27919,"(1, 0, -1)",1.104,1.081,1.104,28.62,"film(4,1) Li(7,5)"
mp-27919,"(0, 0, 1)",2.129,2.129,2.129,58.62,"film(3,1) Li(6,2)"
mp-27919,"(0, 0, 1)",2.129,2.129,2.129,58.62,"film(3,1) Li(6,2)"
mp-1217065,"(1, 1, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 1, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 1, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 1, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 1, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 1, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 1, 0)",1.727,0.465,1.727,28.62,"film(1,5) Li(7,5)"
mp-1217065,"(1, 0, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 0, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 0, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 0, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 0, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 0, 1)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(1, 0, 0)",1.727,1.727,0.465,28.62,"film(5,1) Li(5,7)"
mp-1217065,"(0, 0, 1)",1.727,1.727,1.727,28.62,"film(5,1) Li(5,1)"
mp-1217065,"(0, 0, 1)",1.727,1.727,1.727,28.62,"film(5,1) Li(5,1)"
mp-1217065,"(0, 0, 1)",1.727,1.727,1.727,28.62,"film(5,1) Li(5,1)"
mp-1217065,"(0, 0, 1)",1.727,1.727,1.727,28.62,"film(5,1) Li(5,1)"
mp-1217065,"(0, 0, 1)",1.727,1.727,1.727,28.62,"film(5,1) Li(5,1)"
mp-1217065,"(0, 0, 1)",1.727,1.727,1.727,28.62,"film(5,1) Li(5,1)"
mp-1953,"(1, 1, 1)",6.562,6.562,4.128,28.62,"film(8,3) Li(7,4)"
mp-1953,"(1, 1, 0)",6.562,4.128,6.562,28.62,"film(3,8) Li(4,7)"
mp-1953,"(1, 0, 1)",6.562,6.562,4.128,28.62,"film(8,3) Li(7,4)"
mp-1953,"(1, 0, 0)",6.562,6.562,4.128,28.62,"film(8,3) Li(7,4)"
mp-1953,"(0, 0, 1)",6.562,6.562,6.562,28.62,"film(8,8) Li(7,7)"
mp-11809,"(1, 1, 1)",6.49,6.49,6.242,41.23,"film(1,1) Li(2,2)"
mp-11809,"(1, 1, 1)",6.49,6.49,6.242,41.23,"film(1,1) Li(2,2)"
mp-11809,"(1, 1, 0)",6.269,0.305,6.269,28.62,"film(3,3) Li(4,6)"
mp-11809,"(1, 1, 0)",6.269,0.305,6.269,28.62,"film(3,3) Li(4,6)"
mp-11809,"(1, 1, 0)",6.269,0.305,6.269,28.62,"film(3,3) Li(4,6)"
mp-11809,"(1, 0, 1)",1.092,1.092,0.305,28.62,"film(1,3) Li(4,4)"
mp-11809,"(1, 0, 0)",1.092,1.092,0.305,28.62,"film(1,3) Li(4,4)"
mp-11809,"(0, 1, 1)",1.576,1.576,1.092,28.62,"film(3,1) Li(4,4)"
mp-11809,"(0, 1, 1)",1.576,1.576,1.092,28.62,"film(3,1) Li(4,4)"
mp-11809,"(0, 1, 0)",1.576,1.576,0.305,28.62,"film(3,3) Li(4,4)"
mp-11809,"(0, 1, 0)",1.576,1.576,0.305,28.62,"film(3,3) Li(4,4)"
mp-11809,"(0, 1, 0)",1.576,1.576,0.305,28.62,"film(3,3) Li(4,4)"
mp-11809,"(0, 0, 1)",6.283,1.576,6.283,46.6,"film(3,3) Li(4,6)"
mp-567705,"(1, 1, 1)",1.119,0.759,1.119,28.62,"film(3,1) Li(4,8)"
mp-567705,"(1, 1, 1)",1.119,0.759,1.119,28.62,"film(3,1) Li(4,8)"
mp-567705,"(1, 1, 0)",6.435,6.435,3.789,41.64,"film(1,1) Li(2,4)"
mp-567705,"(1, 0, 1)",2.463,0.759,2.463,37.91,"film(3,1) Li(4,4)"
mp-567705,"(1, 0, 1)",2.463,0.759,2.463,37.91,"film(3,1) Li(4,4)"
mp-567705,"(1, 0, 1)",2.463,0.759,2.463,37.91,"film(3,1) Li(4,4)"
mp-567705,"(1, 0, 1)",2.463,0.759,2.463,37.91,"film(3,1) Li(4,4)"
mp-567705,"(1, 0, 1)",2.463,0.759,2.463,37.91,"film(3,1) Li(4,4)"
mp-567705,"(1, 0, 1)",2.463,0.759,2.463,37.91,"film(3,1) Li(4,4)"
mp-567705,"(1, 0, 1)",2.463,0.759,2.463,37.91,"film(3,1) Li(4,4)"
mp-567705,"(1, 0, 0)",1.119,0.759,1.119,28.62,"film(3,1) Li(4,8)"
mp-567705,"(0, 0, 1)",0.759,0.759,0.759,28.62,"film(3,3) Li(4,4)"
mp-567705,"(0, 0, 1)",0.759,0.759,0.759,28.62,"film(3,3) Li(4,4)"
mp-567705,"(0, 0, 1)",0.759,0.759,0.759,28.62,"film(3,3) Li(4,4)"
mp-1217009,"(1, 1, 1)",6.288,6.288,0.603,16.38,"film(1,3) Li(2,4)"
mp-1217009,"(1, 1, 0)",2.888,2.888,0.603,28.62,"film(3,3) Li(4,4)"
mp-1217009,"(1, 0, 1)",0.603,0.603,0.603,28.62,"film(3,3) Li(4,4)"
mp-1217009,"(1, 0, 0)",2.888,0.603,2.888,28.62,"film(3,3) Li(4,4)"
mp-1217009,"(0, 0, 1)",0.603,0.603,0.603,28.62,"film(3,3) Li(4,4)"
mp-542915,"(1, 1, 1)",4.649,4.057,4.649,4.57,"film(3,1) Li(4,3)"
mp-542915,"(1, 1, 0)",1.703,1.703,1.703,54.12,"film(3,3) Li(5,5)"
mp-542915,"(1, 0, 1)",2.186,2.186,1.517,6.58,"film(4,3) Li(5,5)"
mp-542915,"(1, 0, 1)",2.186,2.186,1.517,6.58,"film(4,3) Li(5,5)"
mp-542915,"(1, 0, 0)",4.433,4.057,4.433,28.62,"film(3,1) Li(4,3)"
mp-542915,"(0, 0, 1)",2.339,2.339,2.339,28.62,"film(4,4) Li(5,5)"
mp-998981,"(1, 1, 1)",0.805,0.805,0.805,28.62,"film(3,3) Li(4,4)"
mp-998981,"(1, 1, 0)",0.805,0.805,0.805,28.62,"film(3,3) Li(4,4)"
mp-998981,"(1, 0, 0)",0.805,0.805,0.805,28.62,"film(3,3) Li(4,4)"
mp-1217017,"(1, 1, 1)",3.111,1.719,3.111,4.35,"film(4,1) Li(5,3)"
mp-1217017,"(1, 1, 1)",3.111,1.719,3.111,4.35,"film(4,1) Li(5,3)"
mp-1217017,"(1, 1, 0)",5.748,5.748,4.639,28.62,"film(3,3) Li(8,4)"
mp-1217017,"(1, 0, 1)",5.748,4.639,5.748,28.62,"film(3,3) Li(4,8)"
mp-1217017,"(1, 0, 1)",5.748,4.639,5.748,28.62,"film(3,3) Li(4,8)"
mp-1217017,"(1, 0, 0)",5.748,4.639,5.748,28.62,"film(3,3) Li(4,8)"
mp-1217017,"(0, 0, 1)",1.719,1.719,1.719,28.62,"film(4,4) Li(5,5)"
mp-1217017,"(0, 0, 1)",1.719,1.719,1.719,28.62,"film(4,4) Li(5,5)"
mp-1217016,"(1, 1, 1)",3.16,2.688,3.16,28.62,"film(1,1) Li(1,2)"
mp-1217016,"(1, 1, 1)",3.16,2.688,3.16,28.62,"film(1,1) Li(1,2)"
mp-1217016,"(1, 1, 0)",3.16,3.16,2.688,28.62,"film(1,1) Li(2,1)"
mp-1217016,"(1, 0, 1)",3.16,2.688,3.16,28.62,"film(1,1) Li(1,2)"
mp-1217016,"(1, 0, 1)",3.16,2.688,3.16,28.62,"film(1,1) Li(1,2)"
mp-1217016,"(1, 0, 0)",3.16,2.688,3.16,28.62,"film(1,1) Li(1,2)"
mp-1217016,"(0, 0, 1)",2.688,2.688,2.688,28.62,"film(5,1) Li(5,1)"
mp-1217016,"(0, 0, 1)",2.688,2.688,2.688,28.62,"film(5,1) Li(5,1)"
mp-5407,"(1, 1, 1)",1.98,1.98,1.98,1.26,"film(5,5) Li(7,7)"
mp-5407,"(1, 1, 1)",1.98,1.98,1.98,1.26,"film(5,5) Li(7,7)"
mp-5407,"(1, 1, 0)",2.784,1.797,2.784,28.62,"film(5,1) Li(7,2)"
mp-5407,"(1, 0, 0)",1.797,1.797,1.797,28.62,"film(5,5) Li(7,7)"
mp-4771,"(1, 1, 1)",1.155,1.155,1.155,1.26,"film(5,5) Li(7,7)"
mp-4771,"(1, 1, 1)",1.155,1.155,1.155,1.26,"film(5,5) Li(7,7)"
mp-4771,"(1, 1, 0)",1.344,1.344,0.326,28.62,"film(5,1) Li(7,2)"
mp-4771,"(1, 0, 0)",1.344,1.344,1.344,28.62,"film(5,5) Li(7,7)"
mp-1217020,"(1, 1, 1)",7.441,2.213,7.441,1.7,"film(1,3) Li(1,7)"
mp-1217020,"(1, 1, 1)",7.441,2.213,7.441,1.7,"film(1,3) Li(1,7)"
mp-1217020,"(1, 1, 0)",3.718,3.718,2.213,28.62,"film(3,1) Li(6,1)"
mp-1217020,"(1, 0, 1)",3.718,2.213,3.718,28.62,"film(1,3) Li(1,6)"
mp-1217020,"(1, 0, 1)",3.718,2.213,3.718,28.62,"film(1,3) Li(1,6)"
mp-1217020,"(1, 0, 0)",3.718,2.213,3.718,28.62,"film(1,3) Li(1,6)"
mp-1217020,"(0, 0, 1)",2.213,2.213,2.213,28.62,"film(1,1) Li(1,1)"
mp-1217020,"(0, 0, 1)",2.213,2.213,2.213,28.62,"film(1,1) Li(1,1)"
mp-31187,"(1, 1, 1)",2.253,2.253,2.253,1.26,"film(5,5) Li(7,7)"
mp-31187,"(1, 1, 1)",2.253,2.253,2.253,1.26,"film(5,5) Li(7,7)"
mp-31187,"(1, 1, 0)",3.054,2.827,3.054,28.62,"film(3,3) Li(4,6)"
mp-31187,"(1, 0, 0)",2.07,2.07,2.07,28.62,"film(5,5) Li(7,7)"
mp-7187,"(1, 1, 1)",1.202,1.202,1.202,1.26,"film(5,5) Li(7,7)"
mp-7187,"(1, 1, 1)",1.202,1.202,1.202,1.26,"film(5,5) Li(7,7)"
mp-7187,"(1, 1, 0)",2.012,1.017,2.012,28.62,"film(5,3) Li(7,6)"
mp-7187,"(1, 0, 0)",1.017,1.017,1.017,28.62,"film(5,5) Li(7,7)"
mp-1217044,"(1, 1, 1)",1.153,0.158,1.153,28.62,"film(5,3) Li(6,7)"
mp-1217044,"(1, 1, 1)",1.153,0.158,1.153,28.62,"film(5,3) Li(6,7)"
mp-1217044,"(1, 1, 0)",1.153,1.153,0.158,28.62,"film(3,5) Li(7,6)"
mp-1217044,"(1, 0, 1)",1.153,0.158,1.153,28.62,"film(5,3) Li(6,7)"
mp-1217044,"(1, 0, 1)",1.153,0.158,1.153,28.62,"film(5,3) Li(6,7)"
mp-1217044,"(1, 0, 0)",1.153,0.158,1.153,28.62,"film(5,3) Li(6,7)"
mp-1217044,"(0, 0, 1)",0.158,0.158,0.158,28.62,"film(5,5) Li(6,6)"
mp-1217044,"(0, 0, 1)",0.158,0.158,0.158,28.62,"film(5,5) Li(6,6)"
mp-7857,"(1, 1, 1)",1.899,1.533,1.899,28.62,"film(2,3) Li(3,6)"
mp-7857,"(1, 1, 1)",1.899,1.533,1.899,28.62,"film(2,3) Li(3,6)"
mp-7857,"(1, 1, 1)",1.899,1.533,1.899,28.62,"film(2,3) Li(3,6)"
mp-7857,"(1, 1, 1)",1.899,1.533,1.899,28.62,"film(2,3) Li(3,6)"
mp-7857,"(1, 1, 0)",1.899,1.899,1.533,28.62,"film(3,2) Li(6,3)"
mp-7857,"(1, 1, 0)",1.899,1.899,1.533,28.62,"film(3,2) Li(6,3)"
mp-7857,"(1, 1, 0)",1.899,1.899,1.533,28.62,"film(3,2) Li(6,3)"
mp-7857,"(1, 0, 1)",1.899,1.533,1.899,28.62,"film(2,3) Li(3,6)"
mp-7857,"(1, 0, 1)",1.899,1.533,1.899,28.62,"film(2,3) Li(3,6)"
mp-7857,"(1, 0, 1)",1.899,1.533,1.899,28.62,"film(2,3) Li(3,6)"
mp-7857,"(1, 0, 0)",1.899,1.533,1.899,28.62,"film(2,3) Li(3,6)"
mp-7857,"(0, 1, 1)",2.137,2.137,1.899,28.62,"film(3,1) Li(3,2)"
mp-7857,"(0, 1, 1)",2.137,2.137,1.899,28.62,"film(3,1) Li(3,2)"
mp-7857,"(0, 1, 1)",2.137,2.137,1.899,28.62,"film(3,1) Li(3,2)"
mp-7857,"(0, 1, 1)",2.137,2.137,1.899,28.62,"film(3,1) Li(3,2)"
mp-7857,"(0, 1, 1)",2.137,2.137,1.899,28.62,"film(3,1) Li(3,2)"
mp-7857,"(0, 1, 0)",2.137,2.137,1.899,28.62,"film(3,1) Li(3,2)"
mp-7857,"(0, 1, 0)",2.137,2.137,1.899,28.62,"film(3,1) Li(3,2)"
mp-7857,"(0, 1, 0)",2.137,2.137,1.899,28.62,"film(3,1) Li(3,2)"
mp-7857,"(0, 0, 1)",2.137,2.137,1.533,28.62,"film(3,2) Li(3,3)"
mp-7857,"(0, 0, 1)",2.137,2.137,1.533,28.62,"film(3,2) Li(3,3)"
mp-7857,"(0, 0, 1)",2.137,2.137,1.533,28.62,"film(3,2) Li(3,3)"
mp-1145,"(1, 1, 1)",5.89,4.834,5.89,28.62,"film(6,7) Li(5,8)"
mp-1145,"(1, 1, 0)",5.89,5.89,4.834,28.62,"film(7,6) Li(8,5)"
mp-1145,"(1, 0, 1)",5.89,4.834,5.89,28.62,"film(6,7) Li(5,8)"
mp-1145,"(1, 0, 1)",5.89,4.834,5.89,28.62,"film(6,7) Li(5,8)"
mp-1145,"(1, 0, 0)",5.89,4.834,5.89,28.62,"film(6,7) Li(5,8)"
mp-1145,"(1, 0, 0)",5.89,4.834,5.89,28.62,"film(6,7) Li(5,8)"
mp-1145,"(0, 0, 1)",0.876,0.876,0.876,58.62,"film(3,1) Li(3,1)"
mp-1217028,"(1, 1, 1)",1.719,1.719,0.258,13.97,"film(2,2) Li(3,3)"
mp-1217028,"(1, 1, 1)",1.719,1.719,0.258,13.97,"film(2,2) Li(3,3)"
mp-1217028,"(1, 1, 1)",1.719,1.719,0.258,13.97,"film(2,2) Li(3,3)"
mp-1217028,"(1, 1, 1)",1.719,1.719,0.258,13.97,"film(2,2) Li(3,3)"
mp-1217028,"(1, 1, 0)",2.674,2.674,0.258,28.62,"film(3,2) Li(3,3)"
