material_id,formula,passed,min_dE_eV,details
mp-18941,Co2SiO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-19071,Co2SiO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-21856,Co2SiO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-555558,Co2SiO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-36028,Co2SnO4,False,,与 Li 反应: min dE = -0.893 eV/atom
mp-531245,Co2SnO4,False,,与 Li 反应: min dE = -0.893 eV/atom
mp-18855,Co2Te3O8,False,,与 Li 反应: min dE = -1.163 eV/atom
mp-640163,Co2W4C,False,,材料本身不稳定（不在凸包上）
mp-22632,Co3(BO3)2,False,,与 Li 反应: min dE = -0.624 eV/atom
mp-1226487,Co3(Ni3S4)2,False,,材料本身不稳定（不在凸包上）
mp-1275789,Co3(OF2)2,False,,材料本身不稳定（不在凸包上）
mp-2902482,Co3(OF2)2,False,,材料本身不稳定（不在凸包上）
mp-752979,Co3(OF2)2,False,,材料本身不稳定（不在凸包上）
mp-753038,Co3(OF2)2,False,,材料本身不稳定（不在凸包上）
mp-754448,Co3(OF2)2,False,,材料本身不稳定（不在凸包上）
mp-759628,Co3(OF2)2,False,,材料本身不稳定（不在凸包上）
mp-763243,Co3(OF2)2,False,,材料本身不稳定（不在凸包上）
mp-850988,Co3(OF2)2,False,,材料本身不稳定（不在凸包上）
mp-1101566,Co3(P2O7)2,False,,材料本身不稳定（不在凸包上）
mp-1638872,Co3(P2O7)2,False,,材料本身不稳定（不在凸包上）
mp-27010,Co3(P2O7)2,False,,材料本身不稳定（不在凸包上）
mp-721926,Co3(P2O7)2,False,,材料本身不稳定（不在凸包上）
mp-26568,Co3(P3O10)2,False,,材料本身不稳定（不在凸包上）
mp-1310203,Co3(PO4)2,False,,与 Li 反应: min dE = -0.851 eV/atom
mp-19264,Co3(PO4)2,False,,与 Li 反应: min dE = -0.851 eV/atom
mp-561817,Co3(PO4)2,False,,与 Li 反应: min dE = -0.851 eV/atom
mp-764887,Co3(PO4)2,False,,与 Li 反应: min dE = -0.851 eV/atom
mp-19807,Co3(SnS)2,False,,与 Li 反应: min dE = -0.544 eV/atom
mp-20373,Co3B,False,,材料本身不稳定（不在凸包上）
mp-1025425,Co3H,False,,与 Li 反应: min dE = -0.165 eV/atom
mp-1194380,Co3Mo3C,False,,材料本身不稳定（不在凸包上）
mp-22166,Co3Mo3N,False,,材料本身不稳定（不在凸包上）
mp-1008349,Co3Ni,True,,稳定: min dE = -0.000 eV/atom
mp-1183837,Co3Ni,True,,稳定: min dE = -0.000 eV/atom
mp-1226559,Co3Ni,True,,稳定: min dE = -0.000 eV/atom
mp-1226465,Co3Ni3S8,False,,材料本身不稳定（不在凸包上）
mp-1226652,Co3Ni9P4,False,,材料本身不稳定（不在凸包上）
mp-752738,Co3NiO8,False,,材料本身不稳定（不在凸包上）
mp-753483,Co3NiO8,False,,材料本身不稳定（不在凸包上）
mp-773140,Co3NiO8,False,,材料本身不稳定（不在凸包上）
mp-1271784,Co3O4,False,,与 Li 反应: min dE = -1.037 eV/atom
mp-1271793,Co3O4,False,,与 Li 反应: min dE = -1.037 eV/atom
mp-1271940,Co3O4,False,,与 Li 反应: min dE = -1.037 eV/atom
mp-18748,Co3O4,False,,与 Li 反应: min dE = -1.037 eV/atom
mp-753312,Co3O5F,False,,材料本身不稳定（不在凸包上）
mp-779014,Co3O5F,False,,材料本身不稳定（不在凸包上）
mp-752513,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-754286,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-755430,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-755475,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-755744,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-755897,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-756429,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-758748,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-760177,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-760941,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-763249,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-763417,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-777377,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-780865,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-782663,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-849316,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-881063,Co3OF5,False,,材料本身不稳定（不在凸包上）
mp-1213762,Co3P,False,,材料本身不稳定（不在凸包上）
mp-1226460,Co3PW2,False,,材料本身不稳定（不在凸包上）
mp-943,Co3S4,False,,与 Li 反应: min dE = -0.860 eV/atom
mp-11800,Co3Se4,False,,与 Li 反应: min dE = -0.869 eV/atom
mp-20456,Co3Se4,False,,与 Li 反应: min dE = -0.869 eV/atom
mp-1079393,Co3Si,False,,材料本身不稳定（不在凸包上）
mp-1226069,Co3SiMo2,True,,稳定: min dE = -0.000 eV/atom
mp-1190274,Co3Sn2,False,,材料本身不稳定（不在凸包上）
mp-20679,Co3SnC,False,,材料本身不稳定（不在凸包上）
mp-771769,Co3SnO8,False,,材料本身不稳定（不在凸包上）
mp-645717,Co3TeO6,False,,与 Li 反应: min dE = -1.097 eV/atom
mp-1275718,Co3TeO8,False,,材料本身不稳定（不在凸包上）
mp-1290856,Co3TeO8,False,,材料本身不稳定（不在凸包上）
mp-1302713,Co3TeO8,False,,材料本身不稳定（不在凸包上）
mp-1313604,Co3TeO8,False,,材料本身不稳定（不在凸包上）
mp-1319322,Co3TeO8,False,,材料本身不稳定（不在凸包上）
mp-753013,Co3TeO8,False,,材料本身不稳定（不在凸包上）
mp-1192636,Co3W3C,False,,材料本身不稳定（不在凸包上）
mp-541595,Co3W3N,False,,材料本身不稳定（不在凸包上）
mp-1043067,Co4(CuO4)3,False,,材料本身不稳定（不在凸包上）
mp-1277660,Co4(CuO4)3,False,,材料本身不稳定（不在凸包上）
mp-1311133,Co4(CuO4)3,False,,材料本身不稳定（不在凸包上）
mp-1652764,Co4(CuO4)3,False,,材料本身不稳定（不在凸包上）
mp-1226103,Co4B,False,,材料本身不稳定（不在凸包上）
mp-1226072,Co4H,False,,材料本身不稳定（不在凸包上）
mp-1206425,Co4N,False,,材料本身不稳定（不在凸包上）
mp-1287666,Co4TeO8,False,,材料本身不稳定（不在凸包上）
mp-755872,Co4TeO8,False,,材料本身不稳定（不在凸包上）
mp-1178442,Co5(P2O7)4,False,,材料本身不稳定（不在凸包上）
mp-26552,Co5(P3O11)2,False,,材料本身不稳定（不在凸包上）
mp-1194572,Co5B16,False,,材料本身不稳定（不在凸包上）
mp-1188319,Co5B2P,False,,材料本身不稳定（不在凸包上）
mp-1275601,Co5CuO8,False,,材料本身不稳定（不在凸包上）
mp-761404,Co5CuO8,False,,材料本身不稳定（不在凸包上）
mp-1226056,Co5CuS8,False,,材料本身不稳定（不在凸包上）
mp-773511,Co5NiO12,False,,材料本身不稳定（不在凸包上）
mp-1226019,Co5NiS8,False,,与 Li 反应: min dE = -0.857 eV/atom
mp-761471,Co5O8,False,,材料本身不稳定（不在凸包上）
mp-850192,Co5SnO12,False,,材料本身不稳定（不在凸包上）
mp-1226090,Co5Te6,False,,材料本身不稳定（不在凸包上）
mp-1226141,Co6BP,False,,材料本身不稳定（不在凸包上）
mp-1193869,Co6Mo6C,False,,材料本身不稳定（不在凸包上）
mp-752797,Co6OF11,False,,材料本身不稳定（不在凸包上）
mp-754418,Co6OF11,False,,材料本身不稳定（不在凸包上）
mp-754817,Co6OF11,False,,材料本身不稳定（不在凸包上）
mp-759581,Co6OF11,False,,材料本身不稳定（不在凸包上）
mp-777398,Co6OF11,False,,材料本身不稳定（不在凸包上）
mp-849329,Co6OF11,False,,材料本身不稳定（不在凸包上）
mp-705347,Co6P7O24,False,,材料本身不稳定（不在凸包上）
mp-562042,Co6Te5O16,False,,材料本身不稳定（不在凸包上）
mp-1226155,Co6W20C7,False,,材料本身不稳定（不在凸包上）
mp-567747,Co7Mo6,False,,材料本身不稳定（不在凸包上）
mp-1226111,Co7NiP4,False,,与 Li 反应: min dE = -0.201 eV/atom
mp-2767725,Co9Cu3O16,False,,材料本身不稳定（不在凸包上）
mp-767737,Co9Cu3O16,False,,材料本身不稳定（不在凸包上）
mp-1513,Co9S8,False,,与 Li 反应: min dE = -0.717 eV/atom
mp-22745,Co9Se8,False,,与 Li 反应: min dE = -0.767 eV/atom
mp-1106049,CoAgO2,False,,与 Li 反应: min dE = -1.039 eV/atom
mp-19178,CoAgO2,False,,与 Li 反应: min dE = -1.039 eV/atom
mp-753001,CoAgO2,False,,与 Li 反应: min dE = -1.039 eV/atom
mp-1273356,CoAgO3,False,,材料本身不稳定（不在凸包上）
mp-753992,CoAgO3,False,,材料本身不稳定（不在凸包上）
mp-997158,CoAuO2,False,,与 Li 反应: min dE = -1.082 eV/atom
mp-997161,CoAuO2,False,,与 Li 反应: min dE = -1.082 eV/atom
mp-20857,CoB,True,,稳定: min dE = -0.000 eV/atom
mp-1190897,CoB4O7,False,,材料本身不稳定（不在凸包上）
mp-22829,CoB4O7,False,,材料本身不稳定（不在凸包上）
mp-21347,CoBMo,True,,稳定: min dE = -0.000 eV/atom
mp-22759,CoBW,True,,稳定: min dE = 0.000 eV/atom
mp-30033,CoBr2,False,,与 Li 反应: min dE = -1.063 eV/atom
mp-1181939,CoBrO,False,,材料本身不稳定（不在凸包上）
mp-21434,CoCO3,False,,与 Li 反应: min dE = -0.923 eV/atom
mp-1120788,CoCl2,False,,与 Li 反应: min dE = -1.120 eV/atom
mp-23240,CoCl2,False,,与 Li 反应: min dE = -1.120 eV/atom
mp-696114,CoCl2,False,,与 Li 反应: min dE = -1.120 eV/atom
mp-20334,CoCu2O3,False,,材料本身不稳定（不在凸包上）
mp-1226070,CoCuS4,False,,与 Li 反应: min dE = -1.046 eV/atom
mp-555908,CoF2,False,,与 Li 反应: min dE = -1.122 eV/atom
mp-1178425,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-1271079,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-1271121,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-1271165,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-1271166,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-2761222,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-2767736,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-559435,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-559473,CoF3,False,,与 Li 反应: min dE = -1.476 eV/atom
mp-1397055,CoF4,False,,材料本身不稳定（不在凸包上）
mp-1206874,CoH,False,,与 Li 反应: min dE = -0.284 eV/atom
mp-1280464,CoHO2,False,,与 Li 反应: min dE = -0.908 eV/atom
mp-1283838,CoHO2,False,,与 Li 反应: min dE = -0.908 eV/atom
mp-27913,CoHO2,False,,与 Li 反应: min dE = -0.908 eV/atom
mp-727331,CoHO2,False,,与 Li 反应: min dE = -0.908 eV/atom
mp-569610,CoI2,False,,与 Li 反应: min dE = -0.988 eV/atom
mp-1226395,CoMo,False,,材料本身不稳定（不在凸包上）
mp-17289,CoMoO4,False,,材料本身不稳定（不在凸包上）
mp-22262,CoMoP,False,,与 Li 反应: min dE = -0.168 eV/atom
mp-1025557,CoMoP2,False,,与 Li 反应: min dE = -0.313 eV/atom
mp-1226076,CoNi,False,,材料本身不稳定（不在凸包上）
mp-1183751,CoNi3,False,,材料本身不稳定（不在凸包上）
mp-1183785,CoNi3,False,,材料本身不稳定（不在凸包上）
mp-1226065,CoNi5S8,False,,材料本身不稳定（不在凸包上）
mp-1246020,CoNiN,False,,材料本身不稳定（不在凸包上）
mp-1178424,CoNiO3,False,,与 Li 反应: min dE = -1.164 eV/atom
mp-1272234,CoNiO3,False,,与 Li 反应: min dE = -1.164 eV/atom
mp-1279343,CoNiO3,False,,与 Li 反应: min dE = -1.164 eV/atom
mp-1206541,CoNiP,False,,与 Li 反应: min dE = -0.184 eV/atom
mp-1226037,CoNiP,False,,与 Li 反应: min dE = -0.184 eV/atom
mp-1226064,CoNiS4,False,,材料本身不稳定（不在凸包上）
mp-1226013,CoNiSe2,False,,材料本身不稳定（不在凸包上）
mp-1226084,CoNiSe4,False,,材料本身不稳定（不在凸包上）
mp-1226017,CoNiTe2,False,,材料本身不稳定（不在凸包上）
mp-1226039,CoNiTe4,False,,与 Li 反应: min dE = -0.794 eV/atom
mp-1226048,CoNiTe4,False,,与 Li 反应: min dE = -0.794 eV/atom
mp-1226054,CoNiTe4,False,,与 Li 反应: min dE = -0.794 eV/atom
mp-19079,CoO,False,,与 Li 反应: min dE = -0.904 eV/atom
mp-19128,CoO,False,,与 Li 反应: min dE = -0.904 eV/atom
mp-22408,CoO,False,,与 Li 反应: min dE = -0.904 eV/atom
mp-1178540,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-1272680,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-1275937,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-1278455,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-1278937,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-1281832,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-1344053,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-1359404,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-1400906,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-25234,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-550206,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-754748,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-755508,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-856161,CoO2,False,,与 Li 反应: min dE = -1.303 eV/atom
mp-22270,CoP,False,,与 Li 反应: min dE = -0.326 eV/atom
mp-14285,CoP2,False,,与 Li 反应: min dE = -0.466 eV/atom
mp-1244500,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-26198,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-26646,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-26662,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-26716,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-26780,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-26996,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-27044,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-540262,CoP2O7,False,,材料本身不稳定（不在凸包上）
mp-1944,CoP3,False,,与 Li 反应: min dE = -0.513 eV/atom
mp-1203442,CoP4F12,False,,材料本身不稳定（不在凸包上）
mp-562669,CoP4O11,False,,与 Li 反应: min dE = -0.946 eV/atom
mp-759451,CoP4O11,False,,与 Li 反应: min dE = -0.946 eV/atom
mp-759681,CoP4O11,False,,与 Li 反应: min dE = -0.946 eV/atom
mp-1178446,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-27046,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-2761326,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-540093,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-540391,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-689940,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-689943,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-704189,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-704240,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-753839,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-766042,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-766076,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-771134,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-849770,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-850025,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-861694,CoPO4,False,,与 Li 反应: min dE = -1.049 eV/atom
mp-1226003,CoPS,False,,与 Li 反应: min dE = -0.724 eV/atom
mp-10368,CoPSe,False,,与 Li 反应: min dE = -0.730 eV/atom
mp-1226014,CoPSe,False,,与 Li 反应: min dE = -0.730 eV/atom
mp-1102504,CoPW,False,,与 Li 反应: min dE = -0.261 eV/atom
mp-1147746,CoS,False,,材料本身不稳定（不在凸包上）
mp-1390701,CoS2,False,,与 Li 反应: min dE = -0.990 eV/atom
mp-2070,CoS2,False,,与 Li 反应: min dE = -0.990 eV/atom
mp-850049,CoS2,False,,与 Li 反应: min dE = -0.990 eV/atom
mp-19198,CoSO4,False,,与 Li 反应: min dE = -1.171 eV/atom
mp-19379,CoSO4,False,,与 Li 反应: min dE = -1.171 eV/atom
mp-1390196,CoSe2,False,,与 Li 反应: min dE = -0.951 eV/atom
mp-20862,CoSe2,False,,与 Li 反应: min dE = -0.951 eV/atom
mp-22309,CoSe2,False,,与 Li 反应: min dE = -0.951 eV/atom
mp-18973,CoSe2O5,False,,与 Li 反应: min dE = -1.324 eV/atom
mp-22616,CoSeO3,False,,与 Li 反应: min dE = -1.244 eV/atom
mp-562826,CoSeO3,False,,与 Li 反应: min dE = -1.244 eV/atom
mp-551407,CoSeO4,False,,与 Li 反应: min dE = -1.345 eV/atom
mp-1226030,CoSeS,False,,材料本身不稳定（不在凸包上）
mp-7577,CoSi,True,,稳定: min dE = -0.040 eV/atom
mp-2379,CoSi2,False,,与 Li 反应: min dE = -0.142 eV/atom
mp-1226006,CoSi4Ni,False,,与 Li 反应: min dE = -0.153 eV/atom
mp-1226011,CoSi4Ni3,False,,材料本身不稳定（不在凸包上）
mp-1226108,CoSiMo,False,,材料本身不稳定（不在凸包上）
mp-1102115,CoSiNi,False,,材料本身不稳定（不在凸包上）
mp-699575,CoSiO3,False,,材料本身不稳定（不在凸包上）
mp-20536,CoSn,False,,与 Li 反应: min dE = -0.266 eV/atom
mp-20155,CoSn2,False,,材料本身不稳定（不在凸包上）
mp-1183777,CoSn3,False,,与 Li 反应: min dE = -0.345 eV/atom
mp-985707,CoSn3,False,,与 Li 反应: min dE = -0.345 eV/atom
mp-561319,CoSnF6,False,,与 Li 反应: min dE = -1.211 eV/atom
mp-752613,CoSnO3,False,,材料本身不稳定（不在凸包上）
mp-761574,CoSnO3,False,,材料本身不稳定（不在凸包上）
mp-788,CoTe,False,,材料本身不稳定（不在凸包上）
mp-1009641,CoTe2,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-1103359,CoTe2,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-9945,CoTe2,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-765473,CoTe2O5,False,,材料本身不稳定（不在凸包上）
mp-781595,CoTe2O5,False,,材料本身不稳定（不在凸包上）
mp-863436,CoTe2O5,False,,材料本身不稳定（不在凸包上）
mp-1198962,CoTe6O13,False,,材料本身不稳定（不在凸包上）
mp-19113,CoTeO3,False,,材料本身不稳定（不在凸包上）
mp-1226075,CoTeO4,False,,与 Li 反应: min dE = -1.219 eV/atom
mp-768381,CoTeO4,False,,与 Li 反应: min dE = -1.219 eV/atom
mp-1225994,CoTeSe,False,,材料本身不稳定（不在凸包上）
mp-19092,CoWO4,False,,与 Li 反应: min dE = -0.950 eV/atom
mp-1974700,CoWO4,False,,与 Li 反应: min dE = -0.950 eV/atom
mp-542882,Cr(AgO2)2,False,,材料本身不稳定（不在凸包上）
mp-567148,Cr(B3H8)2,False,,材料本身不稳定（不在凸包上）
mp-1206931,Cr(BMo)2,True,,稳定: min dE = -0.000 eV/atom
mp-752462,Cr(CoO3)2,False,,材料本身不稳定（不在凸包上）
mp-755124,Cr(CoO3)2,False,,材料本身不稳定（不在凸包上）
mp-1226067,Cr(FeSe2)2,False,,材料本身不稳定（不在凸包上）
mp-568349,Cr(FeSe2)2,False,,材料本身不稳定（不在凸包上）
mp-542188,Cr(MoS2)2,False,,材料本身不稳定（不在凸包上）
mp-1178448,Cr(NO3)5,False,,与 Li 反应: min dE = -1.510 eV/atom
mp-1178445,Cr(PO3)2,False,,材料本身不稳定（不在凸包上）
mp-754772,Cr(PO3)2,False,,材料本身不稳定（不在凸包上）
mp-772171,Cr(PO3)2,False,,材料本身不稳定（不在凸包上）
mp-772172,Cr(PO3)2,False,,材料本身不稳定（不在凸包上）
mp-774614,Cr(PO3)2,False,,材料本身不稳定（不在凸包上）
mp-26112,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-26910,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-31690,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-554600,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-555540,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-558497,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-584637,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-759495,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-9403,Cr(PO3)3,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-1178438,Cr(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-26356,Cr(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-26908,Cr(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-31745,Cr(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-540424,Cr(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-687212,Cr(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-704231,Cr(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-759084,Cr(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-705019,Cr(PO3)5,False,,材料本身不稳定（不在凸包上）
mp-705300,Cr(PO3)5,False,,材料本身不稳定（不在凸包上）
mp-757440,Cr(SO4)2,False,,材料本身不稳定（不在凸包上）
mp-773001,Cr(SO4)2,False,,材料本身不稳定（不在凸包上）
