material_id,formula,energy_above_hull,n_elements
mp-675452,Ti20H2N17,0.0,3
mp-1101121,Ti20Se19,0.067764222083332,2
mp-1202079,Ti21Mn25,0.0,2
mp-1217410,Ti27CuP16,0.001740019128783,3
mp-979115,Ti2Ag,0.0,2
mp-1217248,Ti2Al3Ni,0.024952067750006003,3
mp-12990,Ti2AlC,0.0,3
mp-1217087,Ti2AlCr,0.051399598125,3
mp-861627,Ti2AlMo,0.0,3
mp-4978,Ti2AlN,0.0,3
mp-1262424,Ti2AlO4,0.06355347750000401,3
mp-1217089,Ti2AlSi3,0.0,3
mp-1187418,Ti2AlW,0.022477261249996,3
mp-10721,Ti2C,0.0,2
mp-1217106,Ti2C,0.013833493333331,2
mp-2647029,Ti2CCl2,0.0,3
mp-1217142,Ti2CN,0.0,3
mp-3732,Ti2CS,0.0,3
mp-1191331,Ti2Co,0.066803023194443,2
mp-867373,Ti2Co12P7,0.0,3
mp-1217162,Ti2Co3Si,0.09612629500000301,3
mp-1217124,Ti2Co3Sn2,0.0,3
mp-1187432,Ti2CoMo,0.054202860555555,3
mp-1217078,Ti2CoNi,0.030916730000000003,3
mp-1101114,Ti2CoO5,0.018479206979167002,3
mp-753066,Ti2CoO5,0.0,3
mp-1025269,Ti2CoS4,0.016245639206328003,3
mp-1025347,Ti2CoSe4,0.047820865714284004,3
mp-772950,Ti2Cr3O12,0.046433333176471005,3
mp-1217151,Ti2Cr3Si,0.019857074444443002,3
mp-1208248,Ti2Cr4Si5,0.0,3
mp-19369,Ti2CrO5,0.032222336979168,3
mp-1208265,Ti2CrSe4,0.017436204126978,3
mp-1217112,Ti2CrSi6,0.038412135555553006,3
mp-1025345,Ti2CrTe4,0.049293122857143004,3
mp-1217137,Ti2CrTe4,0.07841028142857201,3
mp-1192264,Ti2Cu,0.092599945833335,2
mp-742,Ti2Cu,0.0,2
mp-30599,Ti2Cu3,0.040680273499999,2
mp-622570,Ti2Cu3,0.0024576344999980002,2
mp-1217071,Ti2CuNi,0.07055507499999901,3
mp-1217130,Ti2CuNi,0.057107659999999005,3
mp-3951,Ti2CuS4,0.0,3
mp-559918,Ti2CuS4,0.021866419642857002,3
mp-1192216,Ti2Fe,0.06568317513888601,2
mp-674464,Ti2Fe4O9,0.060879509999994,3
mp-757485,Ti2Fe4O9,0.049259325666659005,3
mp-765583,Ti2Fe4O9,0.047080895666658004,3
mp-1187429,Ti2FeCo,0.004524152500000001,3
mp-1217096,Ti2FeCu,0.06404662249999901,3
mp-1101126,Ti2FeO5,0.008584379479167,3
mp-1101128,Ti2FeO5,0.01852307421875,3
mp-28231,Ti2FeO5,0.0007921071875,3
mp-9942,Ti2FeS4,0.024835269999998,3
mp-1192831,Ti2FeSe4,0.07363618607142801,3
mp-5090,Ti2FeSe4,0.060460259999999,3
mp-1077045,Ti2H,0.045704061944444006,2
mp-1079127,Ti2H3,0.003354948499999,2
mp-1217074,Ti2HC,0.0,3
mp-1217200,Ti2Mn3V,0.022869821244443003,3
mp-999052,Ti2MnAl,0.076759216649999,3
mp-863690,Ti2MnCo,0.0,3
mp-861983,Ti2MnFe,0.0,3
mp-865712,Ti2MnNi,0.0,3
mp-1286093,Ti2MnO4,0.083886594224125,3
mp-561097,Ti2MnO4,0.080571749581267,3
mp-7790,Ti2N,0.020863333333332002,2
mp-8282,Ti2N,0.0,2
mp-775803,Ti2N2O,0.063042623000001,3
mp-775820,Ti2N2O,0.060187649249999,3
mp-775821,Ti2N2O,0.061121111249999006,3
mp-775829,Ti2N2O,0.060554922000001,3
mp-776229,Ti2N2O,0.057442877249999004,3
mp-776278,Ti2N2O,0.06174318250000001,3
mp-776280,Ti2N2O,0.05672047250000001,3
mp-776313,Ti2N2O,0.061125373999999004,3
mp-776334,Ti2N2O,0.063459759499998,3
mp-776336,Ti2N2O,0.06154139374999901,3
mp-776361,Ti2N2O,0.05891703400000001,3
mp-776387,Ti2N2O,0.07856683774999901,3
mp-849331,Ti2N2O,0.059975428750000004,3
mp-1217093,Ti2NbAl,0.0,3
mp-1217555,Ti2NbNi9,0.028824902083331,3
mp-1217776,Ti2NbNi9,0.039257751874997006,3
mp-1808,Ti2Ni,0.0,2
mp-644259,Ti2NiH,0.075471964062501,3
mp-865591,Ti2NiMo,0.0,3
mp-505081,Ti2NiP5,0.0,3
mp-1025263,Ti2NiS4,0.0,3
mp-1025281,Ti2NiSe4,0.019777375714286,3
mp-1215,Ti2O,0.0,2
mp-1217152,Ti2O,0.06440852000000001,2
mp-1188323,Ti2O3,0.001529219,2
mp-458,Ti2O3,0.0,2
mp-776456,Ti2O3,0.047594817333333005,2
mp-776655,Ti2O3,0.0846152525,2
mp-30218,Ti2P,0.0,2
mp-1044823,Ti2P2O9,0.06390995910255401,3
mp-27921,Ti2PCl13,0.0,3
mp-616559,Ti2S,0.0,2
mp-1101099,Ti2S3,0.0,2
mp-1217192,Ti2S3,0.025767256499999003,2
mp-649080,Ti2SCl12,0.016079084437500002,3
mp-1245927,Ti2SN2,0.043884007999999,3
mp-620032,Ti2Se,0.0,2
mp-680576,Ti2Se,0.004725174444442,2
mp-1208273,Ti2Se3,0.012455832500001,2
mp-1246326,Ti2SeN2,0.0561647295,3
mp-1217079,Ti2Si6Mo,0.013390653333331,3
mp-1217077,Ti2Si6W,0.005023667777777001,3
mp-1079908,Ti2SiC,0.031157282812495003,3
mp-1208276,Ti2SiNi3,0.024276564791665,3
mp-30875,Ti2Sn,0.0,2
mp-637255,Ti2Sn3,0.0,2
mp-757375,Ti2Sn3O10,0.043872828666665004,3
mp-3871,Ti2SnC,0.0,3
mp-12527,Ti2Te2P,0.0,3
mp-1217180,Ti2Te3,0.004200590500001,2
mp-1217210,Ti2Te3,0.0039036040000040005,2
mp-1217583,Ti2VNi9,0.0232926175,3
mp-1025368,Ti2VS4,0.018362926190474003,3
mp-1025203,Ti2VSe4,0.016565360952379,3
mp-1217146,Ti2VSe4,0.041894668095237,3
mp-1025219,Ti2VTe4,0.009515937714279001,3
mp-1217132,Ti2VTe4,0.031399521999994004,3
mp-1014229,Ti2Zn,0.0,2
mp-1324916,Ti2Zn3O7,0.092150431666666,3
mp-1014227,Ti2ZnN,0.0,3
mp-1042941,Ti2ZnO5,0.08425018625000101,3
mp-1410970,Ti2ZnS4,0.04871849214285601,3
mp-1193476,Ti3(Co10B3)2,0.0024834134482700004,3
mp-1193912,Ti3(Ni10B3)2,0.0,3
mp-1217140,Ti3(SeS2)2,0.0029420766666720002,3
mp-759737,Ti3(SnO5)2,0.053878493500000006,3
mp-1217118,Ti3(TeSe)2,0.010301349285706,3
mp-776763,Ti3(WO6)2,0.045404051911758,3
mp-1217143,Ti3AgS6,0.00346777341669,3
mp-1823,Ti3Al,0.0,2
mp-1217081,Ti3Al5,0.032382658124998,2
mp-1217092,Ti3Al5,0.015235836874998002,2
mp-3271,Ti3AlC,0.0,3
mp-3747,Ti3AlC2,0.0,3
mp-10675,Ti3AlN,0.029710624666661002,3
mp-1217197,Ti3AlNi12,0.005218928437499,3
mp-1048819,Ti3AlO6,0.08151812600000201,3
mp-1786,Ti3Au,0.0,2
mp-1025170,Ti3B4,0.0,2
mp-1217095,Ti3B4Mo,0.0,3
mp-1217082,Ti3B4Mo3,0.024923913000025003,3
mp-1094034,Ti3C2,0.050928757333334004,2
mp-504617,Ti3Co5B2,0.0,3
mp-1208259,Ti3CoS6,0.059343372888879004,3
mp-1217185,Ti3CoS6,0.0007883468888780001,3
mp-1217202,Ti3Cr9Si4,0.047587657375,3
mp-21457,Ti3Cu3O,0.0,3
mp-2643,Ti3Cu4,0.0,2
mp-1103016,Ti3CuO8,0.089538365260418,3
mp-686094,Ti3CuS6,0.002185958916673,3
mp-675087,Ti3Fe5O12,0.045939932249984,3
mp-698576,Ti3Fe5O12,0.040268557249984,3
mp-1217193,Ti3Fe5P4,0.0,3
mp-34287,Ti3Fe7O15,0.051967669999985006,3
mp-675392,Ti3Fe7O15,0.05413834999998401,3
mp-685369,Ti3Fe7O15,0.057337292399985,3
mp-530877,Ti3Fe9O16,0.028005033749999002,3
mp-531643,Ti3Fe9O16,0.06744913214285801,3
mp-760003,Ti3Fe9O16,0.029677774642856,3
mp-1217178,Ti3FeS6,0.008529196499980001,3
mp-16335,Ti3FeS6,0.074345122999978,3
mp-1190804,Ti3H2O7,0.077753803749999,3
mp-2216729,Ti3H2O7,0.06374455375,3
mp-626547,Ti3H2O7,0.097158594166666,3
mp-626550,Ti3H2O7,0.041266917499999,3
mp-626558,Ti3H2O7,0.075293805833332,3
mp-626566,Ti3H2O7,0.07746687083333301,3
mp-1104290,Ti3H3Au,0.001628052142855,3
mp-1101292,Ti3Mn5O16,0.08828186159722201,3
mp-1187591,Ti3N2,0.031246648999999002,2
mp-754790,Ti3N2O3,0.009448990156249,3
mp-755047,Ti3N2O3,0.05617655328124901,3
mp-755054,Ti3N2O3,0.011766181406249,3
mp-849335,Ti3N2O3,0.033098239531248005,3
mp-755920,Ti3NO4,0.038901978124998,3
mp-1187514,Ti3Nb,0.07785404749999801,2
mp-1217091,Ti3Nb,0.0667913925,2
mp-980945,Ti3Nb,0.084450384999998,2
mp-981232,Ti3Nb,0.081936197499999,2
mp-1217094,Ti3Nb3Sn2,0.0,3
mp-1208228,Ti3NbAl2,0.0,3
mp-1101284,Ti3NbO8,0.041812890224365004,3
mp-1217129,Ti3NbO8,0.037792079391032005,3
mp-758428,Ti3NbO8,0.039985152724366,3
mp-567653,Ti3Ni4,0.007696926964285001,2
mp-13993,Ti3NiS6,0.0,3
mp-13994,Ti3NiS6,0.000151965499998,3
mp-2591,Ti3O,0.0,2
mp-557812,Ti3O,0.004301608958332001,2
mp-978968,Ti3O2,0.031906659999998005,2
mp-1217157,Ti3O4,0.026622572857140002,2
mp-755875,Ti3O4,0.057754788571429,2
mp-1147,Ti3O5,0.002190746249999,2
mp-556480,Ti3O5,0.008188011249998,2
mp-556754,Ti3O5,0.0015190187499980001,2
mp-8057,Ti3O5,0.0,2
mp-31214,Ti3P,0.0,2
mp-1041196,Ti3P3O13,0.031945989942354,3
mp-1077978,Ti3Se4,0.012063248571428,2
mp-9227,Ti3Se4,0.0,2
mp-1187525,Ti3Si,0.05649983694444401,2
mp-980420,Ti3Si,0.014893564444443001,2
mp-1217191,Ti3Si3Mo2,0.026904089208329002,3
mp-5659,Ti3SiC2,0.0,3
mp-1079460,Ti3Sn,0.0,2
mp-21030,Ti3Sn,0.0026197112500020003,2
mp-570691,Ti3Sn,0.033543316249999004,2
mp-1217186,Ti3Sn5S12,0.013867727999999002,3
mp-765970,Ti3Sn7O20,0.038982468916668005,3
mp-21023,Ti3SnC2,0.0,3
mp-644483,Ti3SnH,0.0,3
mp-15669,Ti3Te4,0.0,2
mp-774922,Ti3TeO8,0.07814281187499801,3
mp-1217138,Ti3V2Si3,0.0,3
mp-1217134,Ti3VS4,0.063651317343749,3
mp-1217148,Ti3VS6,0.011204661999992,3
mp-1217115,Ti3WC4,0.025361271250002003,3
mp-1187474,Ti3Zn,0.011189639166667001,2
mp-866186,Ti3Zn,0.010461699166667001,2
mp-1208498,Ti3Zn22,0.0,2
mp-1042495,Ti3Zn2O8,0.045320306730769006,3
mp-1385787,Ti3Zn2O8,0.08398441596153901,3
mp-29104,Ti3Zn2O8,0.000516340769232,3
mp-37995,Ti3Zn2O8,0.088688359807694,3
mp-697076,Ti3Zn3C,0.0,3
mp-697075,Ti3Zn3N,0.0,3
mp-1014257,Ti3ZnN,0.0,3
mp-1345714,Ti4(CuO4)3,0.067267217697363,3
mp-685351,Ti4(Fe2O5)3,0.052518572000000006,3
mp-759740,Ti4(Fe2O5)3,0.028225631999999,3
mp-1208235,Ti4(NbAl3)3,0.043421758050001,3
mp-766093,Ti4(Ni5O8)3,0.0,3
mp-684056,Ti4(PO5)3,0.0050186701206600005,3
mp-1198191,Ti45Se16,0.047705933934426,2
mp-680260,Ti45Se16,0.0,2
mp-1217228,Ti4Al11Ni,0.052130193828125004,3
mp-1217109,Ti4Al11Zn,0.013886058125000001,3
mp-568934,Ti4AlN3,0.0,3
mp-1217103,Ti4C3N,0.0,3
mp-1217107,Ti4CN3,0.0019528412499980002,3
mp-1193657,Ti4Co4Si7,0.0,3
mp-1217224,Ti4Co5Ni,0.07377126191666701,3
mp-1217247,Ti4CoNi,0.0,3
mp-1105097,Ti4CoS8,0.0,3
mp-1217169,Ti4CrC5,0.058850129916665,3
mp-1101098,Ti4CrTe8,0.020874429615384,3
mp-1217179,Ti4CrTe8,0.021885884615384002,3
mp-22432,Ti4Cu2O,0.0,3
mp-1217098,Ti4CuAg,0.0,3
mp-1217126,Ti4Fe2P3,0.044633288015875,3
mp-1217277,Ti4FeNi,0.015678900277777002,3
mp-30075,Ti4FeS8,0.007000732362631001,3
mp-1208241,Ti4FeSe8,0.020780113846162,3
mp-1078123,Ti4H3,0.041702858690475006,2
mp-1095024,Ti4H5,0.009859256388889001,2
mp-1101754,Ti4H7,0.0010864011363630002,2
mp-1217201,Ti4Mn5V3,0.0,3
mp-1217215,Ti4MnS8,0.028315226538453003,3
mp-1104366,Ti4NiS8,0.0,3
mp-1217135,Ti4O3,0.099068487142856,2
mp-10734,Ti4O5,0.036609422222221,2
mp-12205,Ti4O7,0.007957332499998,2
mp-778663,Ti4O7,0.09385985681818,2
mp-567920,Ti4P3,0.026204189000001002,2
mp-685300,Ti4P8S29,0.0006737083841470001,3
mp-1199666,Ti4Si4Ni,0.025243677361112,3
mp-18583,Ti4Si7Ni4,0.0,3
mp-766168,Ti4SnO10,0.054127092666664,3
mp-1217117,Ti4V,0.093241007333331,2
mp-1217128,Ti4WC5,0.018644720000004,3
mp-1387289,Ti4ZnS8,0.06153127923077101,3
mp-1387459,Ti4ZnS8,0.08877408846154,3
mp-684065,Ti5(B6O13)2,0.034926742914725,3
mp-1217175,Ti5(CuS5)2,0.030914725294113002,3
mp-559530,Ti5(PO5)4,0.0,3
mp-1208279,Ti5AgSn3,0.012991985925914001,3
mp-1217111,Ti5Al11,0.015042714999999,2
mp-1079706,Ti5Al2C3,0.0,3
mp-1217133,Ti5CN4,0.0021962720000040003,3
mp-1217213,Ti5CoSe10,0.016156570000006,3
mp-1208283,Ti5CoSn3,0.0,3
mp-1217205,Ti5CuS10,0.0094705178125,3
mp-1208239,Ti5CuSn3,0.0,3
mp-674351,Ti5Fe11O24,0.06371968362498401,3
mp-694952,Ti5Fe11O24,0.044641130874984,3
mp-698627,Ti5Fe11O24,0.055339298624982006,3
mp-861170,Ti5Fe11O24,0.046564732874983,3
mp-530384,Ti5Fe7O18,0.081704831833333,3
mp-757016,Ti5Fe7O18,0.025390451166666002,3
mp-1208517,Ti5FeSn3,0.020267562857137003,3
mp-1217189,Ti5Mn7,0.019532749019608,2
mp-1217196,Ti5MnS10,0.025450870312498004,3
mp-1208400,Ti5MnSn3,0.008262041011903,3
mp-758324,Ti5Nb2O14,0.038532113470701006,3
mp-758848,Ti5NbO12,0.038369292649573006,3
mp-1208243,Ti5NiSn3,0.016146157777778003,3
mp-759920,Ti5O8,0.013142276923078,2
mp-748,Ti5O9,0.010780146071427,2
mp-680570,Ti5P3,0.021253007312500002,2
mp-767002,Ti5PO11,0.091503443850838,3
mp-1208223,Ti5S8,0.0,2
mp-1217163,Ti5S8,0.037241329230768005,2
mp-1217166,Ti5S8,0.035094385384616004,2
mp-1217445,Ti5S8,0.031617440512821005,2
mp-11765,Ti5Se4,0.0,2
mp-2647026,Ti5Si,0.051158681481481005,2
mp-2108,Ti5Si3,0.0,2
mp-995201,Ti5Si3C,0.0,3
mp-505527,Ti5Si4,0.0,2
mp-20847,Ti5Sn3,0.0,2
mp-1208220,Ti5Sn3Au,0.011666334333330001,3
mp-7498,Ti5Te4,0.0,2
mp-1208221,Ti5Te8,0.0,2
mp-675920,Ti6AgS12,0.0,3
mp-1192877,Ti6Al16Co7,0.008310763879309001,3
mp-1208277,Ti6Al16Fe7,0.032533209094828,3
mp-865235,Ti6Al16Ni7,0.0,3
mp-28913,Ti6CCl14,0.0,3
mp-672677,Ti6Co16Si7,0.097954313189651,3
mp-769418,Ti6Fe8O21,0.029662082142857003,3
mp-1191976,Ti6H2O13,0.036207518928566,3
mp-554098,Ti6O,0.0,2
mp-882,Ti6O,0.011734072857143,2
mp-30524,Ti6O11,0.013827577794117002,2
mp-559964,Ti6O11,0.010498075441178001,2
mp-1217052,Ti6P2O,0.0,3
mp-11750,Ti6Si2B,0.0,3
mp-3337,Ti6Si7Ni16,0.0,3
mp-20382,Ti6Sn5,0.0,2
mp-568232,Ti6Sn5,0.025217667272727003,2
mp-1101106,Ti7(Fe3O8)3,0.022464204124998003,3
mp-677097,Ti7(Fe3O8)3,0.028887560124998,3
mp-851115,Ti7(WO5)6,0.07437018284883601,3
mp-15397,Ti7Al2O15,0.012502229062491,3
mp-540672,Ti7Br16,0.0,2
mp-540671,Ti7Cl16,0.0,2
mp-851094,Ti7Cr12O48,0.08688398811194001,3
mp-1101107,Ti7Fe13O30,0.052847554499992004,3
mp-685365,Ti7Fe13O30,0.06997770969999201,3
mp-556724,Ti7O13,0.016614970249998,2
mp-1191079,Ti7P4,0.0,2
mp-673657,Ti7S12,0.0,2
mp-761118,Ti7Sn3O20,0.05854989158333,3
mp-1217090,Ti8C5,0.028104624615385,2
mp-27919,Ti8C5,0.0,2
mp-1217065,Ti8Cu3Ni,0.0,3
mp-676402,Ti8Cu3S16,0.027260308333340002,3
mp-1217048,Ti8N5,0.027082489615386004,2
mp-752989,Ti8O13,0.009953984761905,2
mp-565700,Ti8O15,0.018989677065215,2
mp-680850,Ti8S3,0.007596891666665001,2
mp-679962,Ti8Se3,0.005985146404429,2
mp-27273,Ti9O17,0.020783203846152003,2
mp-673637,Ti9S10,0.039519474122807006,2
mp-619905,Ti9Se2,0.008688950795454,2
mp-761148,Ti9SnO20,0.049851999083333,3
mp-531696,Ti9ZnS16,0.013322525576950002,3
mp-1017985,TiAg,0.0,2
mp-29160,TiAg2O3,0.039714924166665,3
mp-10810,TiAgF6,0.018491184687499003,3
mp-1953,TiAl,0.0,2
mp-11809,TiAl2,0.0030881258333330004,2
mp-567705,TiAl2,0.0,2
mp-1101043,TiAl2O5,0.027113133437493,3
mp-4930,TiAl2O5,0.015628173437493002,3
mp-1217015,TiAl2V,0.023320597916669003,3
mp-1217009,TiAl2Zn,0.0,3
mp-542915,TiAl3,0.0,2
mp-998981,TiAl3,0.023057415,2
mp-1217285,TiAl4Ni15,0.006356241499999001,3
mp-1217017,TiAl6Mo,0.0,3
mp-16481,TiAlAu,0.0,3
mp-1217022,TiAlAu2,0.042965133124997,3
mp-16482,TiAlAu2,0.028322346666666002,3
mp-1217016,TiAlCo2,0.08672172500000201,3
mp-5407,TiAlCo2,0.0,3
mp-1217088,TiAlCr,0.09133075916666801,3
mp-1217214,TiAlCu,0.043677235833332,3
mp-4771,TiAlCu2,0.0,3
mp-1217171,TiAlFe,0.07116309999999901,3
mp-1217020,TiAlFe2,0.056886517500000004,3
mp-31187,TiAlFe2,0.0,3
mp-1217084,TiAlNi,0.062282558333333,3
mp-7187,TiAlNi2,0.0,3
mp-1217044,TiAlNi6,0.0,3
mp-774520,TiAlO3,0.06604736950000101,3
mp-998972,TiAu,0.0,2
mp-998985,TiAu,5.595749999542931e-05,2
mp-1018123,TiAu2,0.0,2
mp-1187512,TiAu3,0.063008984999996,2
mp-12635,TiAu4,0.0,2
mp-7857,TiB,0.0,2
mp-1145,TiB2,0.0,2
mp-1217028,TiB2Mo,0.0,3
mp-1217023,TiB2W,0.015864989999997,3
mp-1217026,TiB4Mo,0.060082590833333005,3
mp-9716,TiBO3,0.07640892018333201,3
mp-27785,TiBr2,0.073442903194446,2
mp-28214,TiBr3,0.0,2
mp-571065,TiBr3,0.00485699,2
mp-27634,TiBr4,0.000323628999998,2
mp-569814,TiBr4,0.0,2
mp-27849,TiBrN,0.0,3
mp-23002,TiBrO,0.019367939999995,3
mp-631,TiC,0.0,2
mp-28116,TiCl2,0.042661182569444005,2
mp-2017901,TiCl3,0.0,2
mp-2036706,TiCl3,0.0023905724999810003,2
mp-23275,TiCl3,0.027818836250000003,2
mp-567330,TiCl3,0.028030144375000003,2
mp-567354,TiCl3,0.028367999999999,2
mp-568230,TiCl3,0.027522782500000002,2
mp-569756,TiCl3,0.00012165333331400001,2
mp-1207863,V(AgO)4,0.046585179814797005,3
mp-1314097,V(CO3)2,0.0822250911111,3
mp-752541,V(CO3)2,0.089249908888879,3
mp-757524,V(CO3)2,0.092226297777768,3
mp-758621,V(CO3)2,0.07662777277776901,3
mp-762249,V(CO3)2,0.062072933333324004,3
mp-763508,V(CO3)2,0.07568192944443501,3
mp-530941,V(CoO2)2,0.057973173690481,3
mp-1025322,V(CoSe2)2,0.037516783333334004,3
mp-1216997,V(Cr7S10)2,0.006412654444448,3
mp-4253,V(CrC)2,0.08296427584723301,3
mp-1025224,V(CrS2)2,0.027177101746032002,3
mp-1216843,V(CrS2)2,0.019315187460319003,3
mp-1216563,V(CrSi3)2,0.018476794074075,3
mp-1025344,V(CrTe2)2,0.017472813142855002,3
mp-1216600,V(CrTe2)2,0.031205607428570002,3
mp-34864,V(FeO2)2,0.09663402937500101,3
mp-1216724,V(FeS2)2,0.08108823000000201,3
mp-1078113,V(FeSe2)2,0.07964492857143,3
mp-1216826,V(FeSe2)2,0.053526607142859006,3
mp-1192730,V(MoS2)2,0.09790391250000101,3
mp-555370,V(MoS2)2,0.098384025714286,3
mp-30540,V(NiP4)4,0.008869782891156001,3
mp-15361,V(PO3)3,0.0,3
mp-20435,V(PO3)3,0.005733976794887001,3
mp-26226,V(PO3)3,0.015126286217977002,3
mp-705305,V(PO3)3,0.072262457948747,3
mp-767740,V(PO3)3,0.025071999102593,3
mp-26322,V(PO3)4,0.027131072352942,3
mp-26802,V(PO3)4,0.081824430882353,3
mp-26834,V(PO3)4,0.022468949705885,3
mp-26916,V(PO3)4,0.040803402352941005,3
mp-26956,V(PO3)4,0.008912326617648,3
mp-32509,V(PO3)4,0.016935506764705,3
mp-32527,V(PO3)4,0.037513042058824005,3
mp-697797,V(PO3)4,0.041575244117647,3
mp-765972,V(PO3)4,0.026625602941177003,3
mp-26152,V(PO3)5,0.062025208571430006,3
mp-883522,V(PO3)5,0.09416655976190601,3
mp-771320,V(SO4)2,0.012826368863586,3
mp-772988,V(SO4)2,0.019084326136312002,3
mp-849323,V(SO4)2,0.0,3
mp-557295,V(SeO3)2,0.0,3
mp-1265975,V(SiO3)2,0.08544586175926401,3
mp-25239,V(SiO3)2,0.086949183981486,3
mp-766689,V(SiO3)2,0.09268194606482001,3
mp-762679,V(TeO3)4,0.074259177647052,3
mp-1216643,V10Si6B,0.0,3
mp-1216907,V11FeB8,0.0125942225,3
mp-766394,V11NiO18,0.022628388166658003,3
mp-1216989,V12Ag5O32,0.005065667244911001,3
mp-772965,V12Cu2O29,0.040662769186042,3
mp-757552,V12Fe6O35,0.08469232,3
mp-773019,V12O29,0.039493907195124,2
mp-684675,V12P7,0.0,2
mp-1101241,V14Fe5O32,0.073063992046577,3
mp-1100952,V16Ag7O40,0.043771964047619,3
mp-849774,V16CrO41,0.07297059390086401,3
mp-867706,V16FeO41,0.091771675129312,3
mp-863411,V18Ag7O48,0.000728308561659,3
mp-863399,V18Cu20O57,0.058846880894718005,3
mp-1195743,V18P9C2,0.0,3
mp-1217011,V2(B24C)3,0.023342010070343002,3
mp-1193908,V2(Co7B2)3,0.0,3
mp-1216681,V2(CrSi)3,0.014824554574998,3
mp-27550,V2(CuO2)5,0.026701392205871,3
mp-1194512,V2(CuO3)3,0.09331805044640001,3
mp-1207902,V2(Ni7B2)3,0.004256709310341,3
mp-1101234,V2(OF)3,0.014423404097205002,3
mp-2214695,V2(OF)3,0.019694898055536002,3
mp-2215029,V2(OF)3,0.033396008680536,3
mp-752980,V2(OF)3,0.033324902430536,3
mp-754244,V2(OF)3,0.021451361180536,3
mp-754270,V2(OF)3,0.023281733680536,3
mp-756882,V2(OF)3,0.03027574701387,3
mp-758518,V2(OF)3,0.069075313055536,3
mp-763169,V2(OF)3,0.008395755347203,3
mp-763965,V2(OF)3,0.016743444930536002,3
mp-764087,V2(OF)3,0.013082019097204,3
mp-776574,V2(OF)3,0.01714600576387,3
mp-850989,V2(OF)3,0.018756759930536,3
mp-26104,V2(PO4)3,0.015410494999999,3
mp-26124,V2(PO4)3,0.017076045735294,3
mp-26962,V2(PO4)3,0.027924620588235003,3
mp-25278,V2(SO4)3,0.061211390735294004,3
mp-770389,V2(SO4)3,0.0,3
mp-685047,V23Se40,0.032510379523809,2
mp-685164,V25O32,0.077790833918131,2
mp-1197838,V2Ag4O7,0.043596969759613004,3
mp-9208,V2B3,0.0,2
mp-1008632,V2C,0.001838804166666,2
mp-20648,V2C,0.0,2
mp-27156,V2Co2O7,0.0022802809090580003,3
mp-540833,V2Co3O8,0.014594924999966001,3
mp-1216772,V2Co9Mo,0.008524504305553,3
mp-1216765,V2Co9W,0.007859493055551,3
mp-2740702,V2CoO4,0.037399829910711,3
mp-2758056,V2CoO4,0.034177074196424004,3
mp-758452,V2CoO4,0.0,3
mp-1178823,V2CoO6,0.06218421944438401,3
mp-19311,V2CoO6,0.042102734444384005,3
mp-2214900,V2CoO6,0.058346883888829006,3
mp-572871,V2CoO6,0.054027010185125006,3
mp-755622,V2CoO6,0.033176852777778,3
mp-1077935,V2CoS4,0.048646005476187006,3
mp-1078200,V2CoSe4,0.024123204642856003,3
mp-865490,V2CrFe,0.0,3
mp-1306095,V2CrO6,0.067795089097193,3
mp-1312918,V2CrO6,0.070115038541638,3
mp-773503,V2CrO7,0.045066846875002,3
mp-1078077,V2CrS4,0.034761170158731,3
mp-1025232,V2CrSe4,0.007896243174597,3
mp-1025278,V2CrTe4,0.026335133428569003,3
mp-1216577,V2CrTe4,0.022337384857140003,3
mp-505508,V2Cu2O7,0.006676356363636,3
mp-542860,V2Cu2O7,0.0,3
mp-687096,V2Cu2O7,0.037610961818181,3
mp-757247,V2Cu2O7,0.01943067,3
mp-504747,V2Cu3O8,0.020705131923066,3
mp-554748,V2Cu3O8,0.026834881923067003,3
mp-2234110,V2CuO6,0.0,3
mp-540757,V2CuO6,0.017901570000002,3
mp-690658,V2CuO6,0.011111967777777001,3
mp-1104259,V2CuS4,0.074899435714288,3
mp-2221507,V2CuS4,0.068357790714289,3
mp-5178,V2CuS4,0.078905366428574,3
mp-759957,V2F7,0.0064417883333330005,2
mp-760218,V2F7,0.08927111527777801,2
mp-1101228,V2F9,0.065015927045452,2
mp-1101229,V2F9,0.069485382954543,2
mp-1274527,V2FeO4,0.084429276607142,3
mp-1274785,V2FeO4,0.025213975892857003,3
mp-1276134,V2FeO4,0.08271116160714301,3
mp-1286870,V2FeO4,0.047817604464286005,3
mp-20167,V2FeO4,0.04888785446428601,3
mp-1312206,V2FeO6,0.03303517972219,3
mp-757078,V2FeO6,0.033650273055528,3
mp-1100962,V2FeS4,0.086023053214288,3
mp-561419,V2FeS4,0.072751809285717,3
mp-1025182,V2FeSe4,0.028306191142867,3
mp-1216659,V2FeSe4,0.049706972571439,3
mp-1216581,V2FeSi,0.0,3
mp-1025378,V2FeTe4,0.08079471428571601,3
mp-642644,V2H,5.5106666664528354e-05,2
mp-642659,V2H,0.0,2
mp-1079538,V2H2O5,0.055697631388884006,3
mp-625381,V2H3O5,0.010258540499984,3
mp-626489,V2HO4,0.041310321785701,3
mp-1216790,V2MoO8,0.015077154431816002,3
mp-27877,V2MoO8,0.052243698977271005,3
mp-546989,V2MoO8,0.029647015340907003,3
mp-1216571,V2MoS4,0.07889674,3
mp-972236,V2MoW,0.0,3
mp-33090,V2N,0.0,2
mp-1069841,V2N3,0.096012811000001,2
